original	polished	Count
printed for the author, by N. Nickson	paris chez monmoro libraire rue de la harpe no	  1
printed for H. Serjeant, at the Star without Temple Bar	author owen chuber	  1
printed, and sold by W. Flexney in Holborn, J. Almon in Piccadilly, and F. Newbery in Pater-noster-Row	john exshaw on cork-hill	  1
printed by James Hoey, junior, at the Mercury in Parliament-Street	wilkie no st paul's churchyard	  1
printed, and sold by J. Harbert, at the White Lamp in Tavistock Court, Covent-Garden	s popping pater-noster-row	  1
printed, and sold by A. Dodd without Temple-Bar; E. Nutt, and E. Cook, at the Royal Exchange; and by the book-sellers and pamphlet-sellers of London and Westminster	impensis gul joh innys bibliopolarum londinensium	  1
chez C. Seiffert	n kelly south gt george's-street	  1
printed for, and sold by J. Knox	translator	  1
printed, and sold in Dublin by R. Cole, No. 16. Trinity-Street	wood w taylor w innys osborne	  1
printed for L. Fleetwood, at the Foot of the Parliament-Stairs	henry robert joy co	  1
printed for J. Collyer, in Rosoman's Street, Clerkenwell, sold by J. Dodsley, in Pall-Mall, T. Caslon, in Stationers Court, and T Jones at Cliffords Inn Gate Fetter Lane	r robinson golden-lyon st paul's church-yard	  1
printed for J. Collyer, No. 7, in White Lion Row, Islington, sold by J. Dodsley in Pall-Mall, J. Rivington & sons, St. Paul's Church Yard, B. Law, Ave Mary Lane, T. Longman, R. Baldwin, G. Robinson, J. Bew and T. Evans, Pater-Noster Row. MDCCLXXX	c whittingham h d symonds	  1
London printed: and Dublin re-printed in the year	sam buckley amen-corner	  1
printed for W. Innys, in St. Paul's Church-Yard; G. Strahan, at the Golden-Ball, and R. Willock, at Sir Isaac Newton's Head, in Cornhill; A. Millar, at Buchanan's Head, in the Strand; T. Green, and J. Pote, near Charing-Cross; J. Penn, in Westminster-Hall; A. Johnston, engraver, in St. Martin's-Lane; and sold by the booksellers of London and Westminster: and at Edinburgh, by A. Symmer, in the Parliament-Close	de l'imprimerie de spilsbury fils chez de boffe boosey	  1
printed by Neill & Co. and sold by W. Gray, and J. Bell; and by E. & C. Dilly and G. Keith, London	w gray	  1
printed for G. Nicol, bookseller to his majesty, Pall-Mall	margaret coggan inner-temple-lane	  1
printed by R. Fleming and A. Neill	cadell jun w davies strand gg robinsons paternoster-row gardiner princes-street cavendish-square h gardner strand de boffe gerrard-street soho dulau wardour-street soho	  1
printed for T. Osborne, D. Brown, T. and T. Longman, C. Davis, C. Hitch and L. Hawes, A. Millar, J. Whiston and B. White, R. Dodsley, and J. and J. Rivington	p bradshaw paternoster-row goodwin strand	  1
printed for J. Robinson, near Lincoln's-Inn-Fields, and sold by the pamphlet shops in London and Westminster	w ruddimans gideon crawfurd him other booksellers town	  1
Printed: and sold by J. Baker at the Black Boy in Pater-Noster-Row	nourse p elmsly e lyde kearsly	  1
printed for A. Millar, opposite Catherine-Street, in the Strand	john duncan bookseller st martin's court near leicester-fields	  1
printed for Charles Bathurst, in Fleet-Street	w innys r manby west-end st paul's	  1
printed for Charles Corbett, at Addison's Head, in Fleet-Street: and sold by Mess. Nutt, Cook, and Kingman, at the Royal Exchange, Dodd, at Temple-Bar. Amey, at Charing-Cross, Jolliffe, St. James's, Chapelle, in Grosvenor-Street; and at the book-warehouse in Wild-Street	m coggan inner-temple-lane	  1
printed for Charles Corbett, at Addison's Head, in Fleet-Street: and sold by Mess. Nutt, Cook, and Kingmen, at the Royal Exchange, Dodd, at Temple-Bar. Amey, at Charing-Cross, Jolliffe, St. James's, Chapelle, in Grosvenor-Street; and at the book-warehouse in Wild-Street	f coggan inn-temple-lane	  1
printed by W. Faden, for the Charity. And sold at the Hospital, St. George's-Fields	thomas ward inner-temple-lane	  1
sold by J. and R. Dodsley, in Pall-Mall; James Waugh in Lombard-Street; and also at the pamphlet-shops	francis coggan inner temple lane	  1
sold by Mr. Dodsley, in Pall-Mall; Mr. Nourse, Mr. Millar, Mr. Vaillant, and Mr. Patterson, in the Strand; Mr. Waugh, in Lombard-Street; and Mr. Willock, in Cornhill	francis coggan inner-temple-lane	  1
printed for J. Dodsley; and Brotherton and Sewell	roper black boy over against st dunstan's church fleetstreet	  1
Sold by Dodsley in Pall Mall, & Sewell in Cornhill	d l lawrence knapton wyat r smith d midwinter r robinson b lintoii round w taylor n cliff osborne baker black boy pater-noster-row	  1
printed: and sold by M. Cooper in Pater-Noster-Row, M. Cook at the Royal-Exchange, and J. Barnes in the Court of Requests.	ward inner-temple-lane	  1
printed and sold by S. Hazard, sold also by J. Dodsley, Pall-Mall, London	woodward half moon between two temple gates fleet-street c davis corner pater-noster row	  1
printed for S. Hooper, No. 25, Ludgate-Hill	r sedgwick	  1
printed [by Samuel Richardson] for J. Pemberton, at the Golden Buck against St. Dunstan's Church in Fleetstreet	john baker pater-noster-row r burleigh amen-corner dod without temple-bar	  1
printed for Peter Hill, Edinburgh; and Longman & Rees, London	author champante whitrow jewry-street aldgate british directory office ave-maria-lane st paul's	  1
printed by R. Raikes for T. Jefferys, Geographer to his Majesty, London	becket p de hondt	  1
printed for R. and J. Dodsley, in Pall-Mall; D. Wilson, at Plato's Head; T. Durham, at the Golden Ball in the Strand, and M. Collyer, in Plough-Court, Fetter-Lane	jonathan robinson	  1
printed by A. Woodfall in Pater-Noster Row; and sold by Mrs. Kingman, at the Royal Exchange; and G. Woodfall, at Chairing-Cross	bettenham b creake red bible ave-mary-lane near st paul's	  1
printed for G. Woodfall, at the King's-Arms, Charing-Cross, and T. Lister, at the Bible, without Temple-Bar	cluer campbell printing-office union-street near new-palace-yard b creake bible jermyn-street st james's	  1
Printed at Edinburgh by the heirs and successors of Andrew Anderson, and rePrinted for John Morphew	wilford three flower-de-luces behind chapter-house st paul's church-yard	  1
printed for P. Byrne, No. 108, and J. Jones, No. III, Grafton-Street	de l'imprimerie de baylis greville-street holborn chez dulau co no wardour-street deboffe gerrard-street boosey broad-street pres de la bourse-royale	  1
printed for P. Elmsley, facing Southampton-Street, Strand; and W. Davis, the Corner of Sackville-Street, Piccadilly	chez moyse chastel	  1
First printed at Eton by J. Pote, in the year 1747. Re-Printed; and sold by Thomas Pote, Bookseller, next Serjeants Inn Gate, in Fleetstreet, London. November	par baker galabin dans ingram-court par l'auteur chez mr wagneux church-street soho chez messrs richardson urquhart pres de la bourse mr nicoll no st paul's church-yard messrs burnet elmsly dans le strand mr de la grange dans greek-street soho	  1
printed for J. Bew, Pater-Noster-Row; J. Millan, Charing-Cross; J. Wenman, Fleet-Street; and Richardson and Urquhart, Royal-Exchange	dans le palais de l'inquisition	  1
printed by R. and A. Foulis	longman millar	  1
printed for R. Gosling, at the Middle Temple-Gate in Fleet-Street	w sandby ship over-against st dunstan's church fleet-street	  1
printed for T. Osborne in Gray's-Inn, and T. Bacon in Dublin	chez clement	  1
printed for Robert Gosling, at the Middle Temple Gate in Fleet-Street	c talbot john morris no parliament-street	  1
printed for R. Gosling, at the Mitre and Crown against St. Dunstan's Church in Fleetstreet	paris chez buisson libraire hôtel de mesgrigny rue des poitevins no	  1
printed for and sold by the booksellers	author s jordan no fleet-street c chappel no pall mall	  1
printed by James Waugh	becket pall-mall wilkie st paul's church-yard	  1
in aedibus academicis excudebant Robertus et Andreas Foulis	john reid junior liberton's wynd	  1
printed for the author; and sold by R. Baldwin, Pater-Noster Row; and all booksellers in town and country	sumptibus auctoris gul bowyer	  1
printed for (and by) J. Easton, High-Street: and J. Wright, Piccadilly, London	author edward bayley also dilly london clarke manchester others	  1
sold by J. Almon, opposite Burlington-House, Piccadilly	chez l'auteur chez owen chez chuber chez rieder	  1
printed for D. Browne, A. Millar, G. Keith, W. Owen, R. Griffith, P. Davey and B. Law	s gosnell wright opposite old bond street piccadilly	  1
printed for F. and C. Rivington, No 62. St. Paul's Church-Yard	m gurney no holborn-hill knott no lombard-street c forster no poultry	  1
printed by Charles Rivington for the authour [sic]; and sold by J. and F. Rivington; T. Cadell; and J. Dodsley	de l'imprimerie de baylis aux frais de dulau co wardour-street soho-square	  1
printed for Richardson and Urquhart, under the Royal Exchange	mars	  1
printed by James Bettenham	bettenham bettesworth c hitch red-lion pater-noster row	  1
printed for P. Byrne, No. 108, Grafton-Street, and H. Fitzpatrick, No. 2. Upper Ormond-Quay	chez debrett vis--vis burlington-house piccadilly	  1
sold by T. Cadell, Jun. and W. Davies, Strand; G. G. and J. Robinsons, Paternoster-Row; T. Gardiner, Princes-Street, Cavendish-Square; H. Gardner, Strand; J. de Boffe, Gerrard-Street, Soho; and Dulau, Wardour-Street, Soho	mudie son	  1
printed for J. Collyer, in Ivy-Lane	c bathurst fleet-street millan near charing-cross	  1
printed for Jacob Robinson, at the Golden Lion, in Ludgate-Street	executors r sare darby bettesworth f fayram pemberton c rivington hooke f clay batley e symon r williamson	  1
printed for T. Becket, at Tully's Head, near Surry Street, in the Strand	w darling - w coke leith d buchanan montrose tod arbroath p anderson edinburgh	  1
printed for J. Pemberton against St. Dunstan's Church in Fleet-street	leathley exshaw	  1
printed for J. Whiston, and B. White, at Mr. Boyle's Head in Fleetstreet	mr david freebairn mr henry knox	  1
printed for W Taylor, and H. Clements	w richardson s clark r dodsley pall-mall longman pater-noster-row	  1
Argraphedig ym Mristo gan E. FFarley, yn y flwyddyn	bradford fetter-lane	  1
In the Savoy: printed by R. Ware	strahan cadell jun w davies successors mr cadell mundell co edinburgh	  1
Printed by A. Pearson, for R. Ware, at the Bible and Sun in Amen-Corner. Where likewise may be had, the whole book of Psalms, by Thomas Sternbold, and John Hopkins. Composed in three parts, and set to musick, by John Playford	galbraith company	  1
In the Savoy: printed by Eliz. Nutt; and sold by J. Holland; R. Whitledge; and J. Hazard	p knapton ludgate-street	  1
In the Savoy: printed by J. Nutt; and sold by J. Holland; R. Whitledge; and J. Hazard	w strahan f rivington r horsfield caslon s crowder others london	  1
printed by C. Talbot, for Messrs. Price, W. Watson, Sleator, Whitestone, Sheppard, Lynch, Colles, Wilson, Williams, Chaberlaine, [R. Cross, T.] Stewart, Wogan, Burnet, Jenkin, Moncrieffe, Potts, Walker, White, Beatty, Burton, McDonnel, Mills, Parker, Higly, Talbot, Byrn, Exshaw, and Webb	messrs price w watson whitestone sleater chamberlaine others dublin	  1
printed for the author; and sold by R. Jameson, Strand; R. Faulder, New Bond-Street; T. and J. Egerton, Charing-Cross; and T. Sewell, Cornhill	mechell king's arms next leg-tavern fleet-street	  1
printed by J. Burkitt, for T. Cadell, junior, and W. Davies, Strand, London	tho wal ruddimans booksellers town	  1
printed for R. Griffiths, at the Dunciad in St. Paul's Church-Yard	becket p dehondt tully's head strand	  1
printed by T. Henshall	nutt near stationers hall	  1
printed for Jonas Brown at the Black Swan without Temple-Bar	cruttwell son egerton military library charing-cross london	  1
printed for Thomas Corbet; and sold by R. Burleigh	william ross bookseller grafton-street	  1
printed by Robert Fleming and Company, and sold at the shops of J. Maceuen, J. Davidson, W. Brown, J. Paton, and G. Hamilton, and several other booksellers	drake	  1
printed for the author; and sold by W. Johnston; and J. Dodsley	john bryce his shop opposite gibson's-wynd saltmarket	  1
printed by J. Bentham, Printer to the University; and to be deliver'd to the subscribers and sold by W. Thurlbourn in Cambridge, J. Hildyard at York, R. Clements in Oxford, W. Craighton in Ipswich, S. Watson in Bury, and C. Bathhurst over-against S. Dunstan's, Fleet-Street, London	dan midwinter maurice atkins	  1
printed for Isaac Cleave, in Chancery-Lane; Abel Roper, A. Bosvile, and Ric. Basset in Fleetstreet	john true-blue neptune mars near tower	  1
printed by James Potts, at Swift's Head in Dame-Street, and Samuel Smith, at Mr. Faulkner's in Essex-Street	p byrne no grafton-street rice no grafton-street	  1
printed by J. Burkitt. Sold by T. Cadell, junior, and W. Davies, Strand, London. 1798. Entered at Stationers' Hall	c rivington st paul's church-yard roe bookseller derby s lobb bookseller bath	  1
printed for the author; and sold by J. Murray, Fleet-Street	james carson booksellers	  1
printed for F. and C. Rivington, No 62, St. Paul's Church-Yard. Sold also by J. Hatchard, Piccadilly; and by J. Cooke, and Hanwell and Parker, Oxford	debrett piccadilly wilson co wild-court lincoln's-inn-fields	  1
printed by J. Watts: and sold by B. Dod at the Bible and Key in Ave-Mary-Lane near Stationers-Hall, J. Fletcher at Oxford, and T. Merrill at Cambridge	glasgow belfast robert smith bookseller corner bridge-street	  1
Printed by James Phillips, George Yard, Lombard Street	william porter p byrne w mckenzie grueber	  1
printed for W. Sandby, opposite St. Dunstan's Church in Fleet-Street	david paterson him his printing-office castlehill booksellers c	  1
Printed by H. Reynell, no. 21, Piccadilly, near the Hay-market	fletcher turl m cooper pater-noster row london	  1
printed by T. Pasham, in Black-Fryars	rivington jun st john's square johnson no st paul's church-yard	  1
printed for the author; and sold by R. Horsfield, in Ludgate Street; L. Hawes and Co. in Pater-Noster Row; J. Dodsley, in Pall Mall; J. Walter, Charing Cross; T. Davies, in Covent Garden; W. Shropshire, New Bond-Street; and E. Easton, at Salisbury	william paton author m ogle - ogle m'laren edinburgh - fowler paisley - laird greenock - charles hamilton - m'laren stirling others	  1
printed for W. Sandby, at the Ship, opposite St. Dunstan's Church in Fleet-Street	subscriptions are taken edinburgh dickson glasgow messrs dunlop wilson aberdeen messrs angus son dumfries r m'lauchlan	  1
printed for G. and T. Wilkie, in St. Paul's Church-Yard	bell baker	  1
printed for J. Burd, at the Temple-Exchange, Fleet-Street. MDCCLX. Where may be had the First Letter on the Glorious Success at Quebec. In this Letter are several Curious Particulars relating to the Battle off Belle-Isle, never before published	charles elliot c elliot kay no strand london	  1
Printed for T. Bickerton at the Crown in Pater-Noster-Row	james read white-fryers nixon booksellers london westminster	  1
printed for the author. 1800. T. Bensley, Printer, Bolt Court, Fleet Street, London	p byrne college green	  1
printed for J. Nourse, at the Lamb opposite Katherine-Street, in the Strand	s crowder pater-noster-row	  1
printed and sold by Robert Brown in Forrester's-Wynd	h fitzpatrick burnet p wogan p byrne moore w jones rice milliken h fitzpatrick	  1
printed by H. Inglis, and sold at his printing-office, Westport	barlow bolten-street messrs r cross p wogan p byrne grueber w m'kenzie moore jones w jones rice r m'allister	  1
excudebat J. Nichols: prostant venales apud B. White et fil. Jacob. Robson et Gul. Clarke, Georg. Leigh et Joan. Sotheby, Gul. Browne, necnon T. et J. Egerton	c m'lachlan	  1
chez M. Elmsly. Et a Paris, chez les frères Debure, Quai des Augustins	haly m harris connor	  1
printed for G.G.J. and J. Robinson, Paternoster-Row; and C. Elliot, Edinburgh	office scots chronicle messrs elder robertson w berry booksellers edinburgh messrs brash reid cameron murdoch booksellers glasgow principal booksellers town country	  1
printed for Luke Stokoe, at the Golden Key and Bible, near Charing-Cross	graisberry campbell p byrne moore jones grueber m'allister w jones	  1
re-printed by G. J. in the year	author all booksellers town country	  1
printed for T. Beckett, Pall-Mall	william cruttwell egerton military bookseller charing-cross london	  1
printed for David Steel, Union-Row, Little Tower-Hill	s smith mr faulkner's essex street	  1
printed for R. Blamire	b aylmer senr junr three pigeons against royal-exchange cornhill	  1
impensis L. Stokoe juxta Charing-Cross	s hyde	  1
printed for J. Collyer & sold by J. Dodsley, T. Caslon, and F. Newbery	london dublin robert owen bookseller skinner-row	  1
printed for J. Dodsley, F. Newbery, and J. Collyer	dodsley pall-mall longman pater-noster-row dickson edinburgh	  1
printed for H. Owen, and sold by the booksellers in town and country	w mears near temple-bar roberts warwick-lane	  1
printed for J. Murray, No 32, Fleet-Street	r baldwin pater noster row clinch pratt bath	  1
Imprimé par Baker et Galabin, l'an 1776. Et se vend chez l'auteur. A Londres	robert turner	  1
printed by R. Marchbank, No. 11, Dame-Street	daniel isaac eaton bookseller supreme majesty people cock swine no newgate-street	  1
printed for R. and J. Dodsley, in Pall-Mall; T. Durham, at the Golden-Ball in the Strand; T. Field, at the Corner of Pater-Noster Row; and J. Collyer, at No. 27, in Plough Court, Fetter Lane	carnan number st paul's church-yard	  1
printed for Bell & Bradfute, Edinburgh; G. G. J. & J. Robinson, London	john bryce him his shop salt-market robert inglis potter-row edinburgh other booksellers	  1
printed for T. Cadell, jun. and W. Davies (successors to T. Cadell), in the Strand; C. Dilly, in the Poultry; J. Johnson, in St. Paul's Church-Yard; G. G. and J. Robinson, and T. Evans, in Pater-Noster-Row; and J. Debrett, in Piccadilly	f jones new pamphlet shop newport alley near newport market	  1
printed for J. Wilkie, behind the Chapter-House, St. Paul's Church-Yard; and G. Burnet, without Temple-Bar	author allin ridge messrs robinson paternoster row london - mdccxciii entered stationer's hall	  1
printed for J. Hinton	jonah warcus indian queen poultry henry serjeant star without temple-bar	  1
printed and sold by J. Collyer in the Long-Row	john bryce him his shop robert inglis edinburgh	  1
printed for G. Strahan at the Golden Ball, over against the Royal Exchange in Cornhill; and R. Williamson near Gray's-Inn-Gate, Holbourn	r dodsley pallmall	  1
printed: and sold by J. Baker, at the Black Boy in Pater-Noster-Row	nourse p elmsly e lyde kearsly	  1
printedr [sic] for T. Cooper	messrs w h whitestone walker jenkin e cross white beatty	  1
chez Dulonchamp	wright cadell strand	  1
printed for E. Newbery, at the Corner of St. Paul's Church-Yard	wright murray robson	  1
Printed for, and sold by E. Hargrove, bookseller in Knaresbrough	chez louvet libraire maison eegalite galerie neuve derrie le `́are de la republique no ce trouve londres chez johnson st paul's church-yard de boffe gerrard-street	  1
et se trouve à Paris, chez tous les marchands de nouveautés. Novembre	martin wotherspoon	  1
printed for W. Owen, at Homer's Head, Temple-Bar	robinson pater-noster row robson new bond-street sewell cornhill	  1
printed, and sold by J. Brotherton and W. Meadows in Cornhill, J. Roberts in Warwick-Lane, A. Dodd without Temple-Bar, W. Lewis in Covent-Garden, and J. Graves at St. James's	bell s ballard	  1
printed for J. Buckland	james ridgway opposite sackville-street piccadilly	  1
printed for G. and A. Ewing, W. Smith, G. Faulkner, and R. James	minerva press leadenhall-street debrett piccadilly johnson st paul's church-yard heather leadenhall-street	  1
printed by A. Wilde, for S. and E. Ballard, J. Brotherton, W. Meadows, T. Cox, R. Ware, J. Clarke, S. Birt, D. Browne, T. Astley, J. Shuckburgh, J. Hodges, E. Wicksteed, J. Oswald, J. Comyns, C. Bathurst, R. Baldwin, A. Strahan, and A. Wild.	are be d browne black swan bible without temple-bar strahan golden-ball against exchange cornhil	  1
printed by A. Wilde, for S. and E. Ballard, J. Brotherton, W. Meadows, T. Cox, R. Ware, J. Clarke, S. Birt, D. Browne, T. Astley, J. Shuckburgh, J. Hodges, E. Wicksteed, J. Oswald, J. Comyns, C. Bathurst, R. Baldwin, A. Strahan, and A. Wilde	john robertson	  1
printed for G. Strahan, S. Ballard, J. Brotherton, W. Meadows, T. Cox, W. Hinchliffe, J. Stag, J. Clarke, in Duck-Lane, S. Birt, D. Browne, T. Astley, S. Austen, J. Shuckburgh, L. Gilliver, J. Hodges, E. Wicksteed, J. Oswald, J. Comyns, C. Bathurst, T. Fisher. J. Carter, and A. Wilde.	millar r dodsley w shropshire	  1
printed for G. Strahan, S. Ballard, J. Brotherton, W. Meadows, T. Cox, W. Hinchcliffe, J. Stag. J. Clarke, in Duck-Lane, S. Birt, D. Brown, T. Astley, S. Austen, J. Shockburgh, L. Gilliver, J. Hodges, E. Wicksteed, J. Oswald, J. Comyns, C. Bathurst, T. Fisher, J. Carter, and A. Wilde.	p byrne grueber w jones r white	  1
printed by S. Powell, for R. Gunne, G. Grierson, L. Dillon, R. Owen, G. Risk, E. Hamilton, J. Leathley, G. Ewing, W. Smith, P. Crampton, G. Faulkner, S. Brock, A. Bradley, W. Heatly, T. Moore, C. Wynne, and S. Dalton, booksellers	w winlaw john hay no angel-court opposite somerset-place strand	  1
printed for G. Strahan, W. Mears S. Ballard, F. Clay, J. Stag, D. Browne, B. Motte, R. Williamson, J. Clarke, A. Wilde, J. Brotherton, J. Hazard, W. Meadows, T. Cox, W. Hinckliffe, W. Bichkerton, T. Astley, S. Austen, L. Gilliver, and R. Willock	darby m poulson bettesworth pater-noster-row r caldwell newgate-street f clay without temple-bar	  1
printed for G. Strahan, W. Mears, S. Ballard, F. Clay, J. Stag, D. Browne, B. Motte, R. Williamson, J. Clarke, A. Wilde, J. Brotherton, J. Hazard, W. Meadows, T. Cox, W. Hincklisse, W. Bickerton, T. Astley, S. Austen, L. Gilliver, and R. Willock	m graisberry messrs white h whitestone moore jones	  1
printed by A. Wilde, for G. Strahan, S. and E. Ballard, J. Brotherton, W. Meadows, T. Cox, R. Ware, J. Clarke, S. Birt, D. Browne, T. Astley, S. Austen, J. Shuckburgh, J. Hodges, E. Wicksteed, J. Oswald, J. Comyns, C. Bathurst, C. Corbet, J. Ward, A. Clarke, and A. Wilde.	hoey sen p wilson exshaw s cotter h saunders e watts w slator sleator potts s watson williams hoey jun d chamberlaine	  1
printed by J. and W. Eddowes, for John Stockdale, Piccadilly, London	astley r baldwin jun rose pater-noster-row	  1
printed for the editor, by J. and W. Eddowes	messrs s price w watson w whitestone potts williams others dublin	  1
printed for Rob. Willoughby, against Peel's Coffee-House, the End of Flower-de-Luce Court, by Fetter-Lane, in Fleet-Street	d tim goodwin queen's-head against st dunstan's church fleetstreet	  1
printed for R. Baldwin, at the Rose in Pater-Noster Row	j robinsons dennis	  1
printed for J. and F. Rivington, at the Bible and Crown, (no 62) in St. Paul's Church-Yard	s keimer e curl n cliff d jackson f burleigh	  1
printed for John Wilford, at the Three Golden Flower-de-Luces, in Little-Britain	s powell faulkner essex-street matt williamson golden ball opposite sycamore-alley dame-street	  1
printed by W. Richardson, Strand, for J. Robson, Bookseller, New Bond-Street	r reilly on cork-hill stearn brock bookseller stationers-arms castle-street	  1
printed for F. Langley	london dublin george faulkner pamphlet-shop essex-street opposite bridge	  1
1793. printed for the author, and sold by him, No. 4 Chichester Rents, Chancery-Lane, and by the booksellers in town and country	betteswarth hodges	  1
printed, and are to be sold by B. Bragge, at the Black Raven in Pater-Noster-Row	savoy nutt e nutt middle-temple gate fleet-street sturt golden-lion-court aldersgate street	  1
printed for A. Millar in the Strand, London; and A. Kincaid and J. Bell, Edinburgh	aedibus auctoris bibliopolarum tabernis habenda	  1
bey der typographischen Gesellschaft	e newbery corner st paul's church yard	  1
printed by M. Clark, for A. and J. Churchill, at the Black Swan in Pater-Noster-Row	robertson south bridge street	  1
printed by R. Cruttwell, for W. Taylor, Bookseller, Church-Street, Kingston-Buildings. Sold also by all the booksellers in Bath and Bristol; by R. Baldwin, Pater-Noster-Row, and E. Newbery. Corner of St. Paul's Church-Yard, London	longman pater-noster-row mdcclxv bibliotheca lambethana	  1
printed for A. Millar, at Buchanan's Head, over against St. Clement's Church, in the Strand	james blair john nairn their printing-house	  1
printed by T. Plummer, Seething-Lane	r marchbank messrs w watson sleater burnet colles moncrieffe others dublin	  1
e Theatro sheldoniano, MDCCXVI. Sumptibus Editoris	chapman no fleet-street	  1
printed and sold by J. Bradford at the Bible in Little Britain	bensley egerton whitehall	  1
printed by John Moncur, at the Foot of the Ball Closs over-against the Tron-Church, and to be sold at all the coffee-houses in town	john hart john lewis bartholomew close near west-smithfield	  1
printed by A. Wilson, Wild-Court, Lincoln's Inn Fields	w oliver bartholomew close rivington bible crown st paul's churchyard hawes co paternoster-row w keymer colchester essex w green bury suffolk	  1
printed by James Watson, at the Foot of Craig's Closs, and to be sold at all the coffee-houses in town	e typographeo richardsoniano veneunt cadell vico qui dicitur strand	  1
printed for Fielding and Walker, No. 20, Paternoster-Row	september london iohn wright	  1
printed and sold by Simmons and Kirkby. Sold also by Burgess, Ramsgate; Hall, Margate; and all the booksellers in Kent. Mathews, Strand; Pitcher, No. 44, Barbican, London; and the Rev. John Townsend, Rotherhithe	richardson cadell strand	  1
printed for Thomas Davies, in Russel-Street, Covent-Garden; Thomas Waller, in Fleet-Street; R. and J. Dodsley, in Pall-Mall; James Fletcher, in St. Paul's Church-Yard; Mess. Balfour and Hamilton, Edinburgh; and Mr. James Hoey, junior, at Dublin	c corbett fleet-street	  1
stampate per Tommaso Davies, in Londra	w h whitestone r burton	  1
printed by W. Wilson, Ave-Maria-Lane, for T. Hookham, in New Bond-Street, and T. Longman, Paternoster-Row	wilcox opposite new church strand w owen temple-bar m cooper pater-noster-row mr cooke royal-exchange	  1
printed for Cæsar Ward and Richard Chandler, at the Ship between the Temple-Gate s in Fleet Street. And sold at their shop at Scarborough	john clarke under royal exchange cornhill	  1
printed for J. Beaver and B. Lintot in Fleet street, R. Knaplock in St. Paul's Church-Yard, J. Sprint in Little Brittain, A. Bell, R. Smith, and J. Round in Cornhill	murray no fleet-street james dickson edinburgh	  1
printed for the author, and sold by T. Evans in Paternoster-Row	author mary-bridge derby be had cross-keys inn wood-street	  1
printed [by G. Allan] in the year	roper black boy r basset mitre fleetstreet	  1
et se trouve à Hambourg chez P.F. Fauche, Imprimeur-Libraire, et chez les principaux Libraries D'Allemagne et de Suisse	vernor hood birchin-lane cornhill	  1
printed for J. Hodges, on London Bridge; W. Meadows at the Angel in Cornhill; C. Corbet, against St. Dunstan's Church, Fleet street; J. Jackson, at St. James's Gate; J. Stagg, in Westminster-Hall; and J. Bevill, near St. Saviours Church, Southwark	tonson shakespear's-head over-against catherine-street strand	  1
printed for J. Hodges, on London-Bridge; W. Meadows at the Angel in Cornhill; C. Corbet, against St. Dunstan's Church, Fleet street; J. Jackson, at St. James's Gate; J. Stagg, in Westminster-Hall; and J. Bevill, near St. Saviours Church, Southwark	ridgway york-street st james's-square	  1
prostant venum apud A. Bettesworth et C. Hitch; Cantabrigiæ et Norvici bibliopolas; et A. Feazer, in Holt	e williams no strand	  1
printed by A. Parker; and sold by A. Betteswworth and C. Hitch, in Pater-Noster-Row; the booksellers in Norwich and Cambridge; and A. Feazer in Holt	author millan	  1
printed for the author, and sold by J. Forbes, Covent-Garden	gillet john stockdale piccadilly	  1
printed for Richard Watts, in Skinner-Row	d brown without temple-bar s crouch cornhil taylor st paul's church-yard bell cornhil	  1
Boston printed: London re-printed, for T. Jeffreys, at the Corner of St. Martin's Lane, in the Strand	cooper wilson john arthur arch gracechurch-street john white fleet-street john edwards pall-mall john debrett piccadilly	  1
printed for S. Hyde, Bookseller, in Dame-Street	author his fashionable hair warehouse no bishopsgate street within	  1
printed for C. Hitch and L. Hawes, and T. Longman: J. Rivington; W. Johnston; and R. and J. Dodsley	vernor hood no birchin lane edwards pall-mall p elmsly strand debrett piccadilly	  1
printed for T. Longman, C. Hitch and L. Hawes, James Rivington and J. Fletcher; John Rivington; and R. and J. Dodsley	academicis impensis joan oweni typographi	  1
printed for A. Millar, at Buchanan's-Head, over against St. Clement's Church in the Strand	b barker white hart c king judges-head both westminster-hall	  1
printed by J. Nichols: and sold by G. Leigh and J. Sotheby, in York-Street; B. and J. White, at Horace's Head, in Fleet-Street; and J. Nichols, Red-Lion Passage, Fleet-Street	thomas lumisden john robertson their printing-house fish-market	  1
printed by Daniel Tompson in Cole's-Alle, Castle-Street	wright s gosnell	  1
Printed at Dublin: and reprinted at London, for John Baker	b lintot between temple-gates fleet-street w mears lamb without temple-bar	  1
Philadelphia, printed: London, reprinted for J. Almon, opposite Burlington-House, Piccadilly	w morison perth r kirkwood edin	  1
Dublin, printed: London, reprinted for J. Williams, in Fleet-Street; and J. Bew, in Pater-Noster-Row	e sanger post-house middle temple-gate e curll peacock without temple-bar pemberton golden-buck against st dunstan's-church fleet-street	  1
printed by S. Powell, at the Sign of the Printing-Press in Copper-Alley, for the author	gg robinson pater-noster-row s hamilton falcon-court fleet street	  1
printed for John Oswald, at the Rose and Crown in the Poultry, near Stocks Market	marshall vesey	  1
published by Mr. Bowyer, Historic Gallery, Pall Mall. The letter-press by T. Bensley, from Figgins's types	strahan cadell strand murray no fleet-street	  1
printed for the author, and sold by Henry Parker and Elirabeth [sic] Bakewell; H. Piers and Partner	author kincaid bell w gordon edinburgh millar london	  1
