original	polished	Count
printed, and are to be sold by Thomas Graves for the author	are be thomas graves author	2
Printed by Leonard Lichfield	leonard lichfield	2
printed and sold by Andrew Sowle at the sign of the Crooked-Billet in Holloway-Lane in Shoreditch	andrew sowle sign crooked-billet holloway-lane shoreditch	2
printed for I.M.	i.m	2
printed for T. S.	s	2
printed by W. Wilson, and are to be sold by VV[illiam]. L[ee]. H[Mercy]. M[eighan]. and D[aniel]. P[akeman].	w. wilson, are be vvilliam. lee. hmercy. meighan. daniel. pakeman	2
printed for J. Tonson	tonson	2
printed for John Wright in the Old-Bayley	john wright old-bayley	2
printed for J. Upton	upton	2
printed for I. T.	i. t	2
printed for Thomas Bennet, at the Half-Moon in St. Paul's Church-Yard	thomas bennet, half-moon st. paul's church-yard	2
printed for H. Blund	h. blund	2
printed for Henry Hutton	henry hutton	2
printed, and sold by Randal Taylor	randal taylor	2
printed for I.H. and T.R.	i.h. r	2
printed for Ioseph Hunscott, and Iohn Wright	ioseph hunscott, iohn wright	2
printed for T. Underhill, at the Bible in Woodstreete	underhill, bible woodstreete	2
printed for Thomas Rider	thomas rider	2
Printed for I. White	i. white	2
printed, and are to be sold by Richard Baldwin in the Old-Baily	are be richard baldwin old-baily	2
printed for William Crooke, at the Green Dragon without Temple-bar	william crooke, green dragon without temple-bar	2
printed for John Wright in the Old-Baily	john wright old-baily	2
printed for W.T.	w.t	2
by Richard Cotes, printer to the Honorable City of London	richard cotes, honorable city london	2
printed by W. Godbid for R. Bloome	w. godbid r. bloome	2
printed for Tho: Banks	tho: banks	2
printed for Randolph Taylor near Stationers-Hall	randolph taylor near stationers-hall	2
printed for Walter Kettilby at the Bishop's Head in St. Paul's Church-yard	walter kettilby bishop's head st. paul's church-yard	2
printed by a perfect copy, for J. Wright, dwelling in the Old-Bailey	perfect copy, wright, dwelling old-bailey	2
Printed for Richard Seymour	richard seymour	2
printed for Samuel Dancer, bookseller in Castlestreet	samuel dancer, bookseller castlestreet	2
Iuly, 12. London, printed for J. H. and T. Ryder	iuly, 12. london, h. ryder	2
printed, and sold by Rich. Janeway	rich. janeway	2
printed for B. W.	b. w	2
Printed for Th. Thompson	th. thompson	2
printed for Jonathan Edwin, at the Three Roses in Ludgate-Street	jonathan edwin, three roses ludgate-street	2
printed for Iohn Burroughes, and Iohn Franke	iohn burroughes, iohn franke	2
printed for Thomas Burrel	thomas burrel	2
Printed for Ric. Chiswell, at the Rose and Crown in St. Paul's Church-Yard	ric. chiswell, rose crown st. paul's church-yard	2
printed for Iohn Williams at the signe of the Crown in St. Paul's Church-yard	iohn williams signe crown st. paul's church-yard	2
printed for Thomas Underhill, at the Bible in Woodstreet	thomas underhill, bible woodstreet	2
for H. Blunon	h. blunon	2
printed, and are to be sold by Henry Walker	are be henry walker	2
printed by Thomas Hodgkin	thomas hodgkin	2
Printed for Tho. Cooke	tho. cooke	2
printed, and are to be sold by Randal Taylor	are be randal taylor	2
for Iohn Thomas	iohn thomas	2
Printed for Th. Cooke	th. cooke	2
printed by George Mosman, printer to this Church and her assemblies	george mosman, this church her assemblies	2
printed by R. Norton, for R. Royston	r. norton, r. royston	2
printed for Thomas Underhill	thomas underhill	2
Printed for T. Thomson	thomson	2
printed for Philip Smith	philip smith	2
printed for Richard Janeway in Queens-Head-Alley in Pater-Noster-Row	richard janeway queens-head-alley pater-noster-row	2
printed for Philip Lane at Grayes-Inne Gate	philip lane grayes-inne gate	2
printed by G[eorge]. M[iller].	george. miller	2
printed for Edward Jones, and Timothy Goodwin	edward jones, timothy goodwin	2
printed by Thomas Collier	thomas collier	2
printed for Herold's widow	herold's widow	2
Printed by William Ward, in the Market-Place	william ward, market-place	2
Published every Saturday, at the printing-office of John Holt, printer to the state of New-York, no. 47, opposite the upper corner of the Old Slip Market, Hanover-square	every saturday, printing-office john holt, state new-york, no. 47, opposite upper corner old slip market, hanover-square	2
printed by T. Baily and W. Thompson, in the Butter Market	baily w. thompson, butter market	2
Published by James Kempe and Co. near the Post-Office	james kempe co. near post-office	2
printed by J. Newbery and C. Micklewright, at the Bible and Crown in the Market-Place	newbery c. micklewright, bible crown market-place	2
printed by A. Flaherty	flaherty	2
printed by H[ugh]. Fitzpatrick, No. 18, Cope-Street, near Fownes's-Street	hugh. fitzpatrick, no. 18, cope-street, near fownes's-street	2
printed by Shelly Arnett, in Albany-Street	shelly arnett, albany-street	2
printed for J[oseph]. Pote, at the lower end of Suffolk-Street, Charing-Cross; and sold by J. Roberts at the Oxford Arms in arwick-Lane, and the booksellers of London and Westminster	joseph. pote, lower end suffolk-street, charing-cross	2
Printed for Geo[rge]. Horton	george. horton	2
James Rivington	james rivington	2
printed for Rich. Janeway, in Queens-Head-Ally, in Pater-noster Row	rich. janeway, queens-head-ally, pater-noster row	2
printed and sold by A. Leighton	leighton	2
printed for T. Warner at the Black-Boy in Pater-Noster-Row	warner black-boy pater-noster-row	2
printed, and sold by R. Burleigh, in Amen-Corner	r. burleigh, amen-corner	2
printed for H[umphrey]: Blunden	humphrey: blunden	2
Printed by Geroge Prince in Scale-Lane	geroge prince scale-lane	2
printed by Samuel Creswell, under the New-Change; ...	samuel creswell, under new-change	2
printed by Joseph Harrop, at the sign of the printing press, opposite the exchange, where advertisements are taken in, and all manner of printing-work perform'd a[f]ter the neatest and cheapest manner	joseph harrop, sign printing press, opposite exchange, where advertisements are taken all manner printing-work perform'd after neatest cheapest manner	2
printed by R. Walker in Fleet Lane	r. walker fleet lane	2
Printed at Southampton, and published by J. Linden, in High-street	southampton, linden, high-street	2
printed by O. Adams, and sold at his shop, the upper-end of the Smithy-door	o. adams, his shop, upper-end smithy-door	2
Printed (every Monday and Friday) by J[ohn]. Mennons, Tontine Close, Trongate	(every monday friday) john. mennons, tontine close, trongate	2
printed by William Griffin, Catharine-Street, in the Strand	william griffin, catharine-street, strand	2
Printed by J. Salmon, in Stall-Street, Bath: where printing in all its branches is neatly executed	salmon, stall-street, bath: where printing all its branches is neatly executed	2
printed by J. Johnson, on the New Canal; where advertisements, articles of intelligencee, &c. are taken in. Also at the London, Chapter, Guildhall and Peele's Coffee-Houses in London;-Mr. Baker, bookseller, in Southampton; and by Mr. Tombs, whip-maker in College-Street. Winchester	johnson, on new canal	2
printed by James Potts, at Swift's-Head, in Dame-street	james potts, swift's-head, dame-street	2
printed by James Fannin	james fannin	2
printed and sold by D. Jones, at the Queen's Head on the Side, by Mr. Akenhead, bookseller on the Bridge; Mr. Alderman Hall, bookseller, Carlisle; Mr. William Richardson in Penrith; Mr John Laidler in Hexham; Mr. Thomas Rennison, in Morpeth; Mr. William Pemberton, at Darlington; Mr. Jos. Willan, at Staindrop; Mr. William Sands, at Stockton and Ginsborough; Mr. Thomas Bunyan, at Alnwick; Mr. J. Smith, at Bishop-Auckland; Mr. James Hamilton at Applebey; Mr. Edward Atkinson, at Brampton; Mr. J. Jackson in Durham; and at Mr. Alexander Dodds, in Berwick. At all which places advertisements are taken in	d. jones, queen's head on side, mr. akenhead, bookseller on bridge	2
printed for Harrison and Co. no. 18, Paternoster-Row ...	harrison co. no. 18, paternoster-row	2
printed and sold by James Harrison, in the Rotten-Row, where advertisements are taken in, and printing in general neatly performed	james harrison, rotten-row, where advertisements are taken printing general neatly performed	2
printed by C. Finn	c. finn	2
printed for R[ichard]. Baldwin, Pater-Noster-Row	richard. baldwin, pater-noster-row	2
printed for, and are to be sold by Langley Curtis, at the sign of Sir Edmundbury Godfry, near Fleet-Bridge	are be langley curtis, sign sir edmundbury godfry, near fleet-bridge	2
printed by W[illiam]. Sands, A[lexander]. Brymer, A[lexander]. Murray and J[ames]. Cochran. Sold by the booksellers in town and country, and at the printing-house in Burnet's Close	william. sands, alexander. brymer, alexander. murray james. cochran. booksellers town country, printing-house burnet's close	2
printed by Christopher Dickson, at the General-Post-Office-Printing-House, next door to the Punch-Bowl on Temple-Bar, where advertisments are taken in	christopher dickson, general-post-office-printing-house, next door punch-bowl on temple-bar, where advertisments are taken	2
re-printed at the back of Dick's Coffee-House in Skinner-Row	back dick's coffee-house skinner-row	2
Printed for H[umphrey]. B[lunden].	humphrey. blunden	2
Printed by Robert Wood	robert wood	2
printed for F[rancis]. L[each].	francis. leach	2
printed by David Douglas & William Aikman in Port-Royal Street	david douglas & william aikman port-royal street	2
printed by T. Wood, on St. John's Hill, near the theatre; by whom advertisements, and articles of intelligence are received	wood, on st. john's hill, near theatre	2
printed for G. Allen, no. 59, Pater-noster Row	allen, no. 59, pater-noster row	2
printed for J. Round at Seneca's-Head in Exchange-Alley in Cornhill; N. Cliff at the Golden-Candlestick in Cheapside	round seneca's-head exchange-alley cornhill	2
printed for Sarah Cotter, in Skinner-Row	sarah cotter, skinner-row	2
Sold [by J. Evans] at no. 42, Long Lane	by evans no. 42, long lane	2
printed by M. Jenour, for D. Browne, at the Black Swan and Bible without Temple-Bar, and J. Walthoe, in the Middle-Temple Cloysters	m. jenour, d. browne, black swan bible without temple-bar, walthoe, middle-temple cloysters	2
printed for E. Curll in Fleet-Street	e. curll fleet-street	2
Printed for G.G. and J. Robinson, Paternoster-Row	g. robinson, paternoster-row	2
printed by R. Cross	r. cross	2
printed for Cæsar Ward, Bookseller at York and Scarborough; and sold by W. Sandby	cæsar ward, bookseller york scarborough	2
printed by Mark Baskett , Printer to the King's most Excellent Majesty ; and by the assigns of Robert Baskett	mark baskett , king's most excellent majesty	2
printed for J. Dodsley; and T. Cadell	dodsley	2
printed for H. Rhodes, R. Sare, D. Brown, J. Nicholson, B. Took, and G. Strahan	h. rhodes, r. sare, d. brown, nicholson, b. took, strahan	2
printed by Mr. Baskett and Company	mr. baskett company	2
printed and sold by the assigns of J. Sowle	assigns sowle	2
printed for J. L. Legrand	l. legrand	2
Mr. Reynell's printing-office	mr. reynell's printing-office	2
printed for C. Bathurst and T. Lownds, and G. Kearsley	c. bathurst lownds, kearsley	2
Printed for J. Cooke, at Shakespear's Head, No. 17, Pater-noster-Row	cooke, shakespear's head, no. 17, pater-noster-row	2
in ædibus T. & W. Ruddimanni, prostant autem Amstelaedami, apud Jacobum a Wetstein	ædibus & w. ruddimanni, prostant autem amstelaedami, apud jacobum wetstein	2
printed for the proprietors; and sold by all booksellers in town and country	proprietors	2
printed by C. Wheeler	c. wheeler	2
London, printed for John Goudge, and re-printed at the Union Coffee-House on Cork-Hill, Dublin	london, john goudge, union coffee-house on cork-hill, dublin	2
Printed for Pratt and Clinch, Bath; and R. Baldwin, London	pratt clinch, bath	2
printed by C. Eyre and the executors of W. Strahan	c. eyre executors w. strahan	2
et se trouve à Paris, Chez Pissot. Desaint	paris, chez pissot. desaint	2
Printed by Andrew Crooke, printer to the King's Most Excellent Majesty, in Copper-Alley	andrew crooke, king's most excellent majesty, copper-alley	2
printed for C. Cooke, and sold by all the booksellers in Great-Britain	c. cooke, all booksellers great-britain	2
printed by Charles Bill, and the executrix of Thomas Newcomb, deceas'd; printers to the Queens most excellent majesty	charles bill, executrix thomas newcomb, deceas'd	2
printed by Thomas Baskett , Printer to the King's most Excellent Majesty ; and by the assigns of Robert Baskett	thomas baskett , king's most excellent majesty	2
printed for H. Rhodes , near Bride-Lane, Fleet-Street ; J. Nicholson , in Little-Britain ; and Andr. Bell, at the Cross-Keys, in Cornhill	h. rhodes , near bride-lane, fleet-street	2
printed for J. Williams	williams	2
printed for J. Baker, at the Black Boy in Pater-Noster-Row	baker, black boy pater-noster-row	2
re-printed by the heirs and successors of Andrew Anderson	heirs successors andrew anderson	2
printed for Rich. Wellington, at the Dolphin and Crown in Pauls Church-Yard, and E. Rumball in Covent-Garden	rich. wellington, dolphin crown pauls church-yard, e. rumball covent-garden	2
printed and sold by Joseph Downing	joseph downing	2
Printed for John White, Horace's Head, Fleet-Street	john white, horace's head, fleet-street	2
printed and sold by J. Fuller at the Dove in Creed-Lane, and by most of the booksellers in Town and Country	fuller dove creed-lane, most booksellers town country	2
Re-printed by the heirs and successors of Andrew Anderson, printer to the Queens Most Excellent Majesty	heirs successors andrew anderson, queens most excellent majesty	2
printed by R. Cruttwell	r. cruttwell	2
printed for the author; and sold by T. Astley	author	2
printed by the heirs and successors of Andrew Anderson, anno Dom.	heirs successors andrew anderson, anno dom	2
printed for T. Robson; R. Baldwin, London; N. Frobisher, York; C. Elliott, Edinburgh; and Dunlop and Wilson, Glasgow	robson	2
printed for Charles Dilly, in the Poultry; and J. Phillips, George-Yard, Lombard-Street	charles dilly, poultry	2
printed for R. Davis in Piccadilly	r. davis piccadilly	2
Sold by Mr. Johnson, St. Paul's Church Yard; and Mr. Thomas Thomas, Houndsditch	mr. johnson, st. paul's church yard	2
printed for William Jones, No. 26, College-Green, opposite the college	william jones, no. 26, college-green, opposite college	2
printed by W. Taylor, Black Friars; sold by J. Parsons, Paternoster-Row; and G. Riebau, NO. 439, Strand	w. taylor, black friars	2
Dublin: printed for John Miliken [sic]: London: reprinted for J. Wright	dublin: john miliken sic: london: wright	2
printed for Jonah Bowyer	jonah bowyer	2
printed and sold by W. Pine	w. pine	2
Philadelphia printed: London re-printed, a second time, for Edward and Charles Dilly	philadelphia printed: london second time, edward charles dilly	2
printed for Almon , Piccadilly ; Kearsly , Fleet-Street ; Dilly , Poultry ; Cruttwell, Bath; and Becket, Bristol	almon , piccadilly	2
printed by Charles Bill, and the executrix of Thomas Newcomb, deceas'd, Printers to the Kings most Excellent Majesty	charles bill, executrix thomas newcomb, deceas'd, kings most excellent majesty	2
printed for S. Crouch: and sold by J. Baker	s. crouch: baker	2
chez Lockier Davis	chez lockier davis	2
chez Guillaume Wilson	chez guillaume wilson	2
printed by Cooper and Graham, for J. Debrett, opposite Burlington House, Piccadilly	cooper graham, debrett, opposite burlington house, piccadilly	2
Printed in the Courier Office	courier office	1
printed for Richard Wier, at the Swan in Bishopsgate street	richard wier, swan bishopsgate street	1
printed for Charles Brom [sic], at the Gun, at the west-end of St. Paul's	charles brom gun, west-end st. paul's	1
printed by Edw. Jones, for William Nott in the Pall-Mall	edw. jones, william nott pall-mall	1
by Iohn Charlewood	iohn charlewood	1
printed by the particular order of His Excellency the Governour. And are to be sold by Thomas Reading	particular order his excellency governour. are be thomas reading	1
printed by Nath Crouch, at the Bell in the Poultry, near Cheapside	nath crouch, bell poultry, near cheapside	1
Printed for Iohn Goodman	iohn goodman	1
printed for John Starkey, at the Miter in Fleet-street neer Temple-Bar	john starkey, miter fleet-street neer temple-bar	1
John Watts and Jacob Tonson	john watts jacob tonson	1
Printed by a perfect copy for J.W. and T.B.	perfect copy w. b	1
sold by J. Evans	evans	1
apud D. Midwinter, A. Ward, S. Birt, T. Longman, B. Creake, J. Wood, & C. Bathurst	apud d. midwinter, ward, s. birt, longman, b. creake, wood, & c. bathurst	1
printed by M.S. for John Pounset, and are to be sold at his shop, at the Signe of the Hand and Bible at the lower end of Budge-row neere Cannon-streete	m.s. john pounset, are be his shop, signe hand bible lower end budge-row neere cannon-streete	1
printed, and are to be sold at the Signe of the Blackmore, neer Fleet-Bridge	are be signe blackmore, neer fleet-bridge	1
chez T.R. Delorme, imprimeur-libraire dans Dover-Street, Piccadilly	chez r. delorme, imprimeur-libraire dans dover-street, piccadilly	1
printed for Michael Sparke Senior, dwelling in Green-Arbor, at the signe of the blew Bible	michael sparke senior, dwelling green-arbor, signe blew bible	1
printed by His Majesties command, at the desire of the Lords and Commons of Parliament assembled at Oxford, by Leonard Lichfield, printer to the University	his desire lords commons parliament assembled oxford, leonard lichfield, university	1
London printed, and Glasgow re-printed, for W.L. and D.R. in the year	london glasgow w.l. d.r	1
printed and sold by John Marshall at No. 4, Aldermary Church-Yard Bow-Lane, and No. 17[,] Queen-Street, Cheapside	john marshall no. 4, aldermary church-yard bow-lane, no. 17, queen-street, cheapside	1
printed by J. Johnstone, Murdoch's Close	johnstone, murdoch's close	1
printed for Andr. Bell, at the Cross-Keys and Bible in Cornhill	andr. bell, cross-keys bible cornhill	1
For Nathaniel Butter?	nathaniel butter?	1
printed for John Exshaw on Cork-Hill	john exshaw on cork-hill	1
printed for T. Cooper at the Globe in Pater-noster-row	cooper globe pater-noster-row	1
printed by J.D. [i.e. John Dawson?] for Bartholomew Downes and William Sheffard, and are to be sold at his shop at the entrance out of Lumbard streete into Popes-head Alley	d. i.e. john dawson? bartholomew downes william sheffard, are be his shop entrance out lumbard streete into popes-head alley	1
printed for Richard Baldwin in Dogwel-Court in White-Fryars, and sold by most booksellers	richard baldwin dogwel-court white-fryars, most booksellers	1
printed by C. Sympson, in Stonecutter-Street, Fleet-Market	c. sympson, stonecutter-street, fleet-market	1
printed by Wlliam [sic] Duncan, and are to be sold at his shop; in the Salt-Mercat, on the west side of the street	wlliam duncan, are be his shop	1
printed at London, and re-printed at Edinburgh, by the heirs and successors of Andrew Anderson, printer to the Kings most excellent Majesty	london, edinburgh, heirs successors andrew anderson, kings most excellent majesty	1
re-printed by the heirs and successors of Andrew Anderson, printer to His most excellent Majestie	heirs successors andrew anderson, his most excellent majestie	1
printed Iuly 4. for M. P.	iuly 4. m. p	1
[printed by Millar Ritchie] chez Edwards, N�. 78, Pall Mall	printed millar ritchie chez edwards, n�. 78, pall mall	1
printed for T. Payne, next the Meuse Gate, St Martin's	payne, next meuse gate, st martin's	1
printed by Charles Bill and the Executrix of Thomas Newcomb, deceas'd; printers to the King and Queens most excellent Majesties	charles bill executrix thomas newcomb, deceas'd	1
printed by Thomas Lumisden and John Robertson, and sold at their printing-house in the Fish-market	thomas lumisden john robertson, their printing-house fish-market	1
From the Royal Printing-House	from royal printing-house	1
printed for M. Cooper, at the globe in Pater-noster-row	m. cooper, globe pater-noster-row	1
Septemb. 3. 1642. London, printed for E. Husbands and I. Frank	septemb. 3. 1642. london, e. husbands i. frank	1
printed by G. Johnston	johnston	1
printed for G. Kearsley, Fleet Street	kearsley, fleet street	1
printed for H. Symonds, Pater-Noster-Row	h. symonds, pater-noster-row	1
by Ioseph Bruyning, Boeck-vercooper, wondende aen de Beurs, in't Serpent ende Duyf	ioseph bruyning, boeck-vercooper, wondende aen de beurs, in't serpent ende duyf	1
printed and sold by Andrew Steuart, in Second-Street: and by Hugh Gaine, in New-York	andrew steuart, second-street: hugh gaine, new-york	1
A. Millar	millar	1
re-printed by T. Martin	martin	1
C. Bill, H. Hills & T. Newcomb	c. bill, h. hills & newcomb	1
printed and sold by Henry De Foreest, living in Smith-Street	henry de foreest, living smith-street	1
Printed at Lancaster [by W. Dunlap]	lancaster by w. dunlap	1
printed by John Baskett, printer to the King's most Excellent Majesty; and Thomas Norris, assignee to George Hills	john baskett, king's most excellent majesty	1
printed by John Humfreys in Bartholomew-lane, behind the Royal Exchange, (where advertisements are taken in) for John Phillips at the Black Bull in Cornhill; and sold by A. Baldwin in Warwick Lane	john humfreys bartholomew-lane, behind royal exchange, (where advertisements are taken in) john phillips black bull cornhill	1
printed for R. Wilkin (a clergyman's son)	r. wilkin (a clergyman's son)	1
printed by W. Wise in Fetter-Lane	w. wise fetter-lane	1
John Wyat?	john wyat?	1
W. and J. Innys ... H. Clements ... N. Noel ...; Oxford?: H. Clements ...; Cambridge: Edmund Jeffery; Hereford: James Wild	w. innys ... h. clements ... n. noel	1
printed by W. Boyer for William and John Innys at the Prince's Arms at the West End of St. Paul's Church-Yard?]	w. boyer william john innys prince's arms west end st. paul's church-yard?	1
Baron ..., du Bosc ..., Fourdrinier ..., Johnston ..., Kirkall ..., Sympson	baron ..., du bosc ..., fourdrinier ..., johnston ..., kirkall ..., sympson	1
Francis Peck	francis peck	1
printed by M. Baldwin in Harbour street in Kingston	m. baldwin harbour street kingston	1
printed for William Hawes, at the Rose in Ludgate-street	william hawes, rose ludgate-street	1
printed for Fra. Coggan in the Inner-Temple-Lane; Robert Gibson in Middle Row, and Tho. Hodgson, over against Grays-Inn-Gate in Holborn	fra. coggan inner-temple-lane	1
printed by William Brown and John Mosman, the assigns of James Watson deceast, printers to the King's most Excellent Majesty	william brown john mosman, assigns james watson deceast, king's most excellent majesty	1
printed by Adrian Watkins, His Majesty's printer	adrian watkins, his majesty's	1
printed by the assigns of Robert Freebairn His Majesty's printer	assigns robert freebairn his majesty's	1
printed for, and sold by John Robertson, chapman	john robertson, chapman	1
printed for Mrs. Skirving, and sold by J. Robertson, (No. 4.) Horse-Wynd	mrs. skirving, robertson, (no. 4.) horse-wynd	1
printed for Jos. Hindmarsh at the sign of the Black Bull, over against the Royal Exchange in Cornhill	jos. hindmarsh sign black bull, over against royal exchange cornhill	1
chez E. van Harrevelt]	chez e. van harrevelt	1
printed for J. Roberts, at the Oxford-Arms in Warwick-lane	roberts, oxford-arms warwick-lane	1
printed, and sold at the royal exchange, Temple-Bar, Charing-Cross, and all the pamphlet-shops of London and Westminster	royal exchange, temple-bar, charing-cross, all pamphlet-shops london westminster	1
Printed for P. Byrne, J. Moore, and Grueber & M'Allister	p. byrne, moore, grueber & m'allister	1
printed by Robert Brown, for the author	robert brown, author	1
printed by Esmand and Walker	esmand walker	1
Sleater, printer to the House of Lords	sleater, house lords	1
printed by William Sleater, Dame-Street	william sleater, dame-street	1
printed by G. Perrin, No. 3, Castle-Street	perrin, no. 3, castle-street	1
printed by Boulter Grierson printer to the King's Most Excellent Majesty	boulter grierson king's most excellent majesty	1
printed by Thomas Baskett; printer to the King's most Excellent Majesty; and by the assigns of Robert Baskett	thomas baskett	1
printed George Grierson, printer to the King's Most Excellent Majesty, at the King's Arms and Two Bibles in Essex-street	george grierson, king's most excellent majesty, king's arms two bibles essex-street	1
printed by George Grierson, printer to the King's Most Excellent Majesty, at the King's Arms and Two Bibles in Essex-street	george grierson, king's most excellent majesty, king's arms two bibles essex-street	1
printed for Charles Harper, at the FLower-de-Luce over against St. Dunstan's Church in Fleetstreet	charles harper, flower-de-luce over against st. dunstan's church fleetstreet	1
printed for A. Dodd near Temple-Bar	dodd near temple-bar	1
printed for Laurence Blaicklock, dwelling within Temple-Bar	laurence blaicklock, dwelling within temple-bar	1
printed by J. Ray at the 3 Naggs-Heads next to the Custom-House, for Jacob Milner bookseller in Essex-street	ray 3 naggs-heads next custom-house, jacob milner bookseller essex-street	1
printed at the Post-Office-Coffee-House, in Fish-shamble-street, for Mathew Gunn at the Bible and Crown at Essex-Gate, and Ptrick Campbell at the Bible in Skinner-Row, booksellers	post-office-coffee-house, fish-shamble-street, mathew gunn bible crown essex-gate, ptrick campbell bible skinner-row, booksellers	1
Printed at Edinburgh by Evan Tyler, printer to the Kings most Excellent Majestie	edinburgh evan tyler, kings most excellent majestie	1
printed by Edward Nash, in King-Street, Covent-Garden, and sold by the News-sellers of London and Westminster	edward nash, king-street, covent-garden, news-sellers london westminster	1
Sheldonian Theatre?	sheldonian theatre?	1
printed for Humfrey Blunden, at the sign of the Castle in Corn-hill	humfrey blunden, sign castle corn-hill	1
printed by Mark Baskett; printer to the King's most excellent Majesty; and by the assigns of Robert Baskett	mark baskett	1
printed by Merk Baskett, printer to the King's most Excellent Majesty; and by the assigns of Robert Baskett	merk baskett, king's most excellent majesty	1
In the Savoy: printed by Edward Jones, for William Fall dwelling in Weld-street	savoy: edward jones, william fall dwelling weld-street	1
printed by J Wallis, in White Friars	wallis, white friars	1
printed for the author. And sold by W. E. Barry, Stationer, Tothill Street, Westminster; H. D. Symmonds, Pater-Noster-Row; and J. Barker, Russell Court	author. w. e. barry, stationer, tothill street, westminster	1
impensis Johannis Rivington ...	impensis johannis rivington	1
printed for T. Wilson, near Smith Field	wilson, near smith field	1
impensis J.F. & C. Rivington, & T. Longman	impensis f. & c. rivington, & longman	1
Printed by I. Okes, for R. Mabb	i. okes, r. mabb	1
printed for Richard Baddeley, within the middle Temple-gate	richard baddeley, within middle temple-gate	1
printed by A. Maxey for John Rothwel and the Fountain in Cheapside	maxey john rothwel fountain cheapside	1
printed by J. Galbraith and Company, Paul's Closs above the Cross	galbraith company, paul's closs above cross	1
printed for T. Jefferys, at Charing Cross	jefferys, charing cross	1
Printed for L.C. near Fleet-Bridge	l.c. near fleet-bridge	1
printed by W. Bowyer in the year	w. bowyer	1
Printed by Thomas Baskett, printer to the King's most Excellent Majesty; and by the assigns of Robert Baskett	thomas baskett, king's most excellent majesty	1
printed for W. Taylor at the Ship in Pater-noster-row	w. taylor ship pater-noster-row	1
printed for Robert Clavell, in St. Paul's Church-Yard, and Abel Roper, against St. Dunstan's-Church in Fleetstreet	robert clavell, st. paul's church-yard, abel roper, against st. dunstan's-church fleetstreet	1
printed by W. Thompson	w. thompson	1
printed for A. [i.e. Ann] Baldwin in Warwick-Lane, and sold by the booksellers of London and Westminster	i.e. ann baldwin warwick-lane, booksellers london westminster	1
Printed for John Towers, near Air-Street in Piccadilly, where subscriptions are taken in	john towers, near air-street piccadilly, where subscriptions are taken	1
typis Henr. Hills, sacræ Regiæ Majestati, pro familia & sacello, typographi; et venales prostant in officina ejus prope fossam in Black-Fryers	henr. hills, sacræ regiæ majestati, pro familia & sacello, typographi	1
Printed for the translator, and not sold by the booksellers in Great Britain and Ireland	translator, booksellers great britain ireland	1
Iouxte la copie imprimée à Londres	iouxte la copie imprimée londres	1
printed I. Wright, Novemb. 3	i. wright, novemb. 3	1
printed for the author: and (by his appointment) sold by D. Steel, bookseller, No.1, Union-Row, Little Tower-Hill. And to be had of the booksellers in town and country	author: (by his appointment) d. steel, bookseller, no.1, union-row, little tower-hill. be had booksellers town country	1
printed for G. G. and J. Robinson, Paternoster Row; Cadell Junior and Davies, Strand; W. Richardson, Cornhill; B. and J. White, Fleet Street; W. Otridge and Son, Strand; J. Debrett, Piccadilly; R. Faulder, New Bond Street; and T. Egerton, Whitehall	robinson, paternoster row	1
Bateman and Cowse	bateman cowse	1
[William Calcott?]	william calcott?	1
printed for Martha Harison	martha harison	1
chez Elie Luzac, et se trouve a Londres, chez Jean Nourse	chez elie luzac, londres, chez jean nourse	1
Published principally for the meridian of the county of Essex, but may serve for all the counties of England	principally meridian county essex, but may serve all counties england	1
Charles Paramore	charles paramore	1
printed by Hen: Hills and John Field, ...	hen: hills john field	1
reprinted by Charles Eyre and William Strahan, printers to the King's most Excellent Majesty	charles eyre william strahan, king's most excellent majesty	1
printed by Peter Cole, at the Sign of the Printing Press in Cornhill, near the Royall Exchange	peter cole, sign printing press cornhill, near royall exchange	1
printed for Christ. Wilkinson, Tho. Dring, and Cha. Harper, and are to be sold at their shops in Fleetstreet	christ. wilkinson, tho. dring, cha. harper, are be their shops fleetstreet	1
To be had of J. Downes, No. 240, Strand, near Temple-Bar	be had downes, no. 240, strand, near temple-bar	1
printed by G. Buckeridge	buckeridge	1
printed for Abel Swalle, at the Unicorn, at the west end of St. Paul'sl	abel swalle, unicorn, west end st. paul'sl	1
printed by Iohn Wolfe, and [...]	iohn wolfe	1
printed for John Hanson	john hanson	1
Printed for Thomas Bates, at the Maidenhead on Snow-hill, neere Holborne conduit	thomas bates, maidenhead on snow-hill, neere holborne conduit	1
printed for F[rancis]. Coles, & F[rancis]. Leach, and are to be sold in the Old-Baily	francis. coles, & francis. leach, are be old-baily	1
printed by I. Raworth, for Chr. Meredith, and are to be sold at the Crane in Pauls-Churchyard	i. raworth, chr. meredith, are be crane pauls-churchyard	1
printed for Richard Chiswell, at the Rose and Crown in St. Paul s Church-yard	richard chiswell, rose crown st. paul s church-yard	1
Sold by Philip Lea globe maker at Atlas & Hercules in Cheapside London	philip lea globe maker atlas & hercules cheapside london	1
Printed at Yorke, by Stephen Bulkley	yorke, stephen bulkley	1
printed for J. Cooke, at Shakespeare's Head, No. 17, in Pater-noster Row	cooke, shakespeare's head, no. 17, pater-noster row	1
printed by I. Clowes for E. Alkin	i. clowes e. alkin	1
printed by Richard Daye dwelling at Aldersgate	richard daye dwelling aldersgate	1
Parish Clerks' Press by R. Hodgkinson	parish clerks' press r. hodgkinson	1
