author_name	author_birth	author_death	Count
Hallifax, Charles	NA	NA	   9
Solleysel, Jacques De	NA	NA	   9
Barba, Alvaro Alonso	NA	NA	   9
Tagg, Tommy	NA	NA	   9
Talbot, James	NA	NA	   9
Dingwall, John	NA	NA	   9
Harlow, Lawrence	NA	NA	   9
Hewerdine, Thomas	NA	NA	   9
Thane, John	NA	NA	   9
Harper, William	NA	NA	   9
Ancell, Samuel	NA	NA	   9
English Hand	NA	NA	   9
Walker, Joseph C	NA	NA	   9
Sladen, John	NA	NA	   9
Cornthwaite, Robert	NA	NA	   9
Hanson, Elizabeth	NA	NA	   9
Philopatris	NA	NA	   9
Calcott, Wellins	NA	NA	   9
Tomlins, Thomas Edlyne	NA	NA	   9
Savage, John	NA	NA	   9
Allen, Fifield	NA	NA	   9
Edwards, David	NA	NA	   9
Fransham, John	NA	NA	   9
Fownes, William	NA	NA	   9
Fox, Joseph	NA	NA	   9
Stewart, Charles Edward	NA	NA	   9
Bussy, Roger De Rabutin	NA	NA	   9
Lucas, John	NA	NA	   9
Wilkinson, Rebecca	NA	NA	   9
Castlereagh, Robert Stewart	NA	NA	   9
Luc, J. A. De	NA	NA	   9
Lloyd, Evan	NA	NA	   9
Ashley, John	NA	NA	   9
Skene, George	NA	NA	   9
Newton, George	NA	NA	   9
Robertson, Joseph	NA	NA	   9
Webber, Francis	NA	NA	   9
Terrick, Richard	NA	NA	   9
Mawson, Matthias	NA	NA	   9
Lisle, Samuel	NA	NA	   9
Stone, George	NA	NA	   9
Rapin, René	NA	NA	   9
Aston, Tony	NA	NA	   9
Raymond, George Frederick	NA	NA	   9
Pineda, Pedro	NA	NA	   9
Checkley, John	NA	NA	   9
Dillon, John	NA	NA	   9
Mastertown, Charles	NA	NA	   9
Le Clerc, Charles Gabriel	NA	NA	   9
Saunderson, Nicholas	NA	NA	   9
Dickinson, Robert	NA	NA	   9
Montfaucon, Bernard De	NA	NA	   9
Perry, Charles	NA	NA	   9
Horsley, John	NA	NA	   9
Swift, Charles	NA	NA	   9
Winchilsea, Anne Kingsmill Finch	NA	NA	   9
Thomson	NA	NA	   9
Reeve, Joseph	NA	NA	   9
Robinson, Benjamin	NA	NA	   9
Palafox Y Mendoza, Juan De	NA	NA	   9
De Gols, Gerard	NA	NA	   9
Brewer, George	NA	NA	   9
Purver, Anthony	NA	NA	   9
Townsend, George	NA	NA	   9
Jenings, Edmund	NA	NA	   9
Witsius, Herman	NA	NA	   9
Gardiner, William	NA	NA	   9
Blankaart, Steven	NA	NA	   9
Morgan, James	NA	NA	   9
Newman, Jeremiah Whitaker	NA	NA	   9
Rundle, Thomas	NA	NA	   9
Sévigné, Marie De Rabutin-chantal	NA	NA	   9
Melfort, John Drummond	NA	NA	   9
Spanheim, Friedrich	NA	NA	   9
Wallace, George	NA	NA	   9
Weddred, John	NA	NA	   9
Booth, George	NA	NA	   9
Giles, W	NA	NA	   9
Bland, John	NA	NA	   9
Stevenson, Henry	NA	NA	   9
Taylor, George	NA	NA	   9
Caesar, John James	NA	NA	   9
Whitgift, John	NA	NA	   9
Drinkwater, John	NA	NA	   9
Psalmanazar, George	NA	NA	   9
Rigby, Edward	NA	NA	   9
Riccoboni, Marie Jeanne De Heurles Laboras De Mezières	NA	NA	   9
Read, Henry	NA	NA	   9
Baring, Francis	NA	NA	   9
Joly De Saint-vallier	NA	NA	   9
Brown, Charles Brockden	NA	NA	   9
Collier, Nathaniel	NA	NA	   9
Catesby, Mark	NA	NA	   9
Perronet, Charles	NA	NA	   9
Belsham, Thomas	NA	NA	   9
Wallace, Thomas	NA	NA	   9
Grange, James Erskine	NA	NA	   9
Porteous, John	NA	NA	   9
Wilkinson, Thomas	NA	NA	   9
Wilkinson, William	NA	NA	   9
Cuninghame, James	NA	NA	   9
Tomlinson, Kellom	NA	NA	   9
Bacon, Thomas	NA	NA	   9
Kentish, Richard	NA	NA	   9
Thornton, Bonnell	NA	NA	   9
Arnoux, Claude	NA	NA	   9
Alberti, Leone Battista	NA	NA	   9
Macdonald, Alexander	NA	NA	   9
Ruggles, Thomas	NA	NA	   9
Cox, Thomas	NA	NA	   9
Simeon, Charles	NA	NA	   9
Monro, George	NA	NA	   9
Stepney, George	NA	NA	   9
Wingfield, Thomas	NA	NA	   9
Watkins, William	NA	NA	   9
Stubbs, W	NA	NA	   9
Hurn, William	NA	NA	   9
Bartholin, Caspar	NA	NA	   9
Huffumbourghausen	NA	NA	   9
Parkhurst, Thomas	NA	NA	   9
Maule, Henry	NA	NA	   9
Elibank, Patrick Murray	NA	NA	   9
Nevil, Henry	NA	NA	   9
Graham, Robert	NA	NA	   9
Fisher, William	NA	NA	   9
Dent, Giles	NA	NA	   9
Gentleman Of The University Of Cambridge	NA	NA	   9
Underwood, Michael	NA	NA	   9
Desfontaines	NA	NA	   9
Edgworth, Robert	NA	NA	   9
Ayliffe, John	NA	NA	   9
Spallanzani, Lazzaro	NA	NA	   9
Drummond, Thomas	NA	NA	   9
Goodere, Samuel	NA	NA	   9
Barber, Mary	NA	NA	   9
Annandale, James Johnston	NA	NA	   9
Warwick, Philip	NA	NA	   9
Paris, John	NA	NA	   9
Alcock, Thomas	NA	NA	   9
Tandy, James Napper	NA	NA	   9
Friend To The Public	NA	NA	   9
Copley, John Singleton	NA	NA	   9
Clerke, Francis	NA	NA	   9
Alexander, John	NA	NA	   9
Peart, E	NA	NA	   9
Edwin, John	NA	NA	   9
Young, Mary Julia	NA	NA	   9
Welwood, Andrew	NA	NA	   9
Weld, Catherine Elizabeth	NA	NA	   9
Sparrow, John	NA	NA	   9
Bonnefons, Jean	NA	NA	   9
Lucas, Thomas	NA	NA	   9
Oldisworth, William	NA	NA	   9
Minifie, Margaret	NA	NA	   9
Lorimer, William	NA	NA	   9
Creech, William	NA	NA	   9
Cobler	NA	NA	   9
Degge, Simon	NA	NA	   9
Mauriceau, François	NA	NA	   9
Delaune, William	NA	NA	   9
Barker, Jane	NA	NA	   9
Smith, Marshall	NA	NA	   9
Hunt, John	NA	NA	   9
Burrows, John	NA	NA	   9
Goodinge, Thomas	NA	NA	   9
Attorney At Law	NA	NA	   9
Sayer, Joseph	NA	NA	   9
Dease, William	NA	NA	   9
Rollo, John	NA	NA	   9
Brewster, Samuel	NA	NA	   9
Collins, Isaac	NA	NA	   8
Goodwin, Hezekiah	NA	NA	   8
Gallatin, Albert	NA	NA	   8
Ellsworth, Samuel	NA	NA	   8
Rathbun, Valentine	NA	NA	   8
Dwight, Nathaniel	NA	NA	   8
King, Walter	NA	NA	   8
Dow, Hendricus	NA	NA	   8
Gaine, Hugh	NA	NA	   8
Green, Joseph	NA	NA	   8
Brattle, William	NA	NA	   8
Viets, Roger	NA	NA	   8
Rand, William	NA	NA	   8
Sower, Christopher	NA	NA	   8
Fobes, Peres	NA	NA	   8
Wigglesworth, Samuel	NA	NA	   8
Caldwell, Charles	NA	NA	   8
Seccombe, Joseph	NA	NA	   8
Williams, Nathan	NA	NA	   8
Rich, Elisha	NA	NA	   8
Dallas, Alexander James	NA	NA	   8
Pickering, Timothy	NA	NA	   8
Hobby, William	NA	NA	   8
Beissel, Conrad	NA	NA	   8
Benham, Asahel	NA	NA	   8
Mcgregore, David	NA	NA	   8
Kunze, John C	NA	NA	   8
Nancrede, Joseph	NA	NA	   8
Deverell, Mary	NA	NA	   8
Salmon, Nicholas	NA	NA	   8
Dunlap, William	NA	NA	   8
Mason, John M	NA	NA	   8
Palmer, Joseph	NA	NA	   8
Bürger, Gottfried August	NA	NA	   8
Smalley, John	NA	NA	   8
Lundie, Margaret	NA	NA	   8
Simco, John	NA	NA	   8
Fisher, Jonathan	NA	NA	   8
Robinson, J	NA	NA	   8
Donaldson, Robert	NA	NA	   8
Kemble, Stephen	NA	NA	   8
Beatson, John	NA	NA	   8
Sinclair, Henrietta	NA	NA	   8
Sutherland, Elizabeth Leveson-gower	NA	NA	   8
Maclean, Allan	NA	NA	   8
Sinclair, David Threipland	NA	NA	   8
Hitt, Thomas	NA	NA	   8
Anderson, Walter	NA	NA	   8
Button, Edward	NA	NA	   8
Findlater, James Ogilvy	NA	NA	   8
Juvenis	NA	NA	   8
Sheraton, Thomas	NA	NA	   8
Wauchope, Andrew	NA	NA	   8
Elphinstone, Clementina	NA	NA	   8
Watts, John	NA	NA	   8
Harris, Samuel	NA	NA	   8
Moss, William	NA	NA	   8
Allen, John Ward	NA	NA	   8
Cardale, Paul	NA	NA	   8
Bradshaw, James	NA	NA	   8
Crocker, A	NA	NA	   8
Hallifax, James	NA	NA	   8
Dundonald, Thomas Cochrane	NA	NA	   8
Folkes, Martin	NA	NA	   8
Kingsbury, William	NA	NA	   8
Forrest, David	NA	NA	   8
Comerford, T	NA	NA	   8
Johnston, David	NA	NA	   8
Argles	NA	NA	   8
Sinclair, Archibald	NA	NA	   8
Hog, Thomas	NA	NA	   8
Meeke, Mary	NA	NA	   8
Corbett, Charles	NA	NA	   8
Ker, Andrew	NA	NA	   8
Adams, Joseph	NA	NA	   8
Watkins, Charles	NA	NA	   8
Johnston, George	NA	NA	   8
Gilchrist, John	NA	NA	   8
Armstrong, William	NA	NA	   8
Johnstone, John	NA	NA	   8
Staunton, William	NA	NA	   8
Le Turc	NA	NA	   8
Payne, Henry	NA	NA	   8
Williamson, Hugh	NA	NA	   8
Lediard, Thomas	NA	NA	   8
Masters, Robert	NA	NA	   8
Howard, Samuel	NA	NA	   8
Dante Alighieri	NA	NA	   8
Belcher, Wm	NA	NA	   8
Eyre, Francis	NA	NA	   8
Nicholson, Henry	NA	NA	   8
Walters, John	NA	NA	   8
Seymour, Richard	NA	NA	   8
Scott, Alexander	NA	NA	   8
Thorold, John	NA	NA	   8
Blizard, William	NA	NA	   8
Simson, Robert	NA	NA	   8
Bankton, Andrew Macdowall	NA	NA	   8
Wilson, Bernard	NA	NA	   8
Kirkpatrick, J	NA	NA	   8
Dornford, Josiah	NA	NA	   8
Glynn, Robert	NA	NA	   8
Cumberland, George	NA	NA	   8
Koops, Matthias	NA	NA	   8
Chandler, Mary	NA	NA	   8
Parfect, Caleb	NA	NA	   8
Hale, Thomas	NA	NA	   8
Clinker, Janet	NA	NA	   8
Macaulay, Aulay	NA	NA	   8
Webb, Francis	NA	NA	   8
Rimius, Henry	NA	NA	   8
Gutteridge, T	NA	NA	   8
Hoole, Samuel	NA	NA	   8
Griffith, Thomas	NA	NA	   8
Zouch, Thomas	NA	NA	   8
Francklyn, Gilbert	NA	NA	   8
Francklin, Richard	NA	NA	   8
North, Brownlow	NA	NA	   8
Moseley, Richard	NA	NA	   8
Tooke, William	NA	NA	   8
Chelsum, James	NA	NA	   8
Cooper, David	NA	NA	   8
Kennedy, Gilbert	NA	NA	   8
Symons, Jelinger	NA	NA	   8
Hay, Thomas	NA	NA	   8
Oldys, William	NA	NA	   8
Bond, Thomas	NA	NA	   8
Pitt, Robert	NA	NA	   8
Townsend, John	NA	NA	   8
West, Benjamin	NA	NA	   8
Love, David	NA	NA	   8
Farmer, Richard	NA	NA	   8
Osborne, George	NA	NA	   8
Burton, Gregory	NA	NA	   8
Holinshed, Raphael	NA	NA	   8
Beau-chesne, Jehan De	NA	NA	   8
Geminus, Thomas	NA	NA	   8
Einer, N	NA	NA	   8
Bruno, Vincenzo	NA	NA	   8
Leicester, Robert Dudley	NA	NA	   8
Anwykyll, John	NA	NA	   8
Sharpe, Leonel	NA	NA	   8
Curteys, Richard	NA	NA	   8
Coryate, Thomas	NA	NA	   8
Bicknoll, Edmond	NA	NA	   8
Cawdry, Robert	NA	NA	   8
Marnix Van St. Aldegonde, Philips Van	NA	NA	   8
Casaubon, Isaac	NA	NA	   8
Bunny, Francis	NA	NA	   8
Bownd, Nicholas	NA	NA	   8
Brasbridge, Thomas	NA	NA	   8
Huggarde, Miles	NA	NA	   8
Bruce, Robert	NA	NA	   8
East, Michael	NA	NA	   8
Theodulus	NA	NA	   8
Tunstall, Cuthbert	NA	NA	   8
Udny, Alexander	NA	NA	   8
Chamberlaine, Bartholomew	NA	NA	   8
Hopkins, Thomas	NA	NA	   8
Wied, Hermann Von	NA	NA	   8
Harsnett, Adam	NA	NA	   8
Mancinus, Dominicus	NA	NA	   8
Gwinne, Matthew	NA	NA	   8
Potter, Christopher	NA	NA	   8
Scot, Patrick	NA	NA	   8
Blagrave, John	NA	NA	   8
Reuter, Adam	NA	NA	   8
Travers, Walter	NA	NA	   8
Fenton, Roger	NA	NA	   8
Gibbon, Charles	NA	NA	   8
Knewstubs, John	NA	NA	   8
Nichols, Josias	NA	NA	   8
Sander, Nicholas	NA	NA	   8
Prime, John	NA	NA	   8
Matthieu, Pierre	NA	NA	   8
Leigh, Valentine	NA	NA	   8
Price, Sampson	NA	NA	   8
Coverdale, Miles	NA	NA	   8
Manuzio, Paolo	NA	NA	   8
Sharpham, Edward	NA	NA	   8
Pettie, George	NA	NA	   8
Villegas, Alonso De	NA	NA	   8
Parry, William	NA	NA	   8
Cooke, Robert	NA	NA	   8
Corelli, Arcangelo	NA	NA	   8
Cockburn, Archibald	NA	NA	   8
Estcourt, Richard	NA	NA	   8
Fitch, John	NA	NA	   8
James Ii, King Of England	NA	NA	   8
Middleton, Richard	NA	NA	   8
Saltonstall, Wye	NA	NA	   8
Wilkins, George	NA	NA	   8
Deye, John	NA	NA	   8
Parker, Martin	NA	NA	   8
Gallen, William	NA	NA	   8
Thompson, George	NA	NA	   8
Clark, Edward	NA	NA	   8
Wotton, Anthony	NA	NA	   8
Bolton, Edmund	NA	NA	   8
Hale, Charles	NA	NA	   8
Whitaker, Thomas	NA	NA	   8
Steward, Thomas	NA	NA	   8
Smith, Lawrence	NA	NA	   8
Spademan, John	NA	NA	   8
Pomfret, Samuel	NA	NA	   8
Lubin, Eilhard	NA	NA	   8
Dafforne, Richard	NA	NA	   8
Hickes, William	NA	NA	   8
Brinkelow, Henry	NA	NA	   8
Levens, Peter	NA	NA	   8
Heresbach, Conrad	NA	NA	   8
Winter, Robert	NA	NA	   8
Knight, William	NA	NA	   8
Younger, William	NA	NA	   8
Hunter, Josiah	NA	NA	   8
Lushington, Thomas	NA	NA	   8
Blow, John	NA	NA	   8
Lilburne, Robert	NA	NA	   8
Whitrowe, Joan	NA	NA	   8
Waldeck, Georg Friedrich	NA	NA	   8
Nicholas, Abraham	NA	NA	   8
Finch, Martin	NA	NA	   8
True Patriot	NA	NA	   8
Baxter, William	NA	NA	   8
Mason, Robert	NA	NA	   8
Maule, Thomas	NA	NA	   8
Aconcio, Iacopo	NA	NA	   8
Schomberg, Friedrich Hermann Von	NA	NA	   8
Powell, Robert	NA	NA	   8
Oakes, Urian	NA	NA	   8
Halfpenny, John	NA	NA	   8
Durham, William	NA	NA	   8
Petto, Samuel	NA	NA	   8
Lesly, George	NA	NA	   8
Blount, Henry	NA	NA	   8
Claxton, Laurence	NA	NA	   8
Knowles, William	NA	NA	   8
Jackson, Richard	NA	NA	   8
Stockton, Owen	NA	NA	   8
Griffith, Evan	NA	NA	   8
Yonge, James	NA	NA	   8
Pynchon, William	NA	NA	   8
Tillam, Thomas	NA	NA	   8
Avaux, Jean-antoine De Mesmes	NA	NA	   8
Eccleston, Theodor	NA	NA	   8
Massey, Edward	NA	NA	   8
Greenwood, Will	NA	NA	   8
Mun, Thomas	NA	NA	   8
Walton, Brian	NA	NA	   8
Edwards, Charles	NA	NA	   8
Tickell, John	NA	NA	   8
Harwood, James	NA	NA	   8
Whiting, Nathaneel	NA	NA	   8
Lower, William	NA	NA	   8
Vaughan, Rice	NA	NA	   8
Marsh, Narcissus	NA	NA	   8
Speed, Thomas	NA	NA	   8
Laythes, Thomas	NA	NA	   8
Tomlyns, Samuel	NA	NA	   8
García, Carlos	NA	NA	   8
Saywell, William	NA	NA	   8
Tuke, Samuel	NA	NA	   8
Pasor, George	NA	NA	   8
Sall, Andrew	NA	NA	   8
Pallavicino, Ferrante	NA	NA	   8
Faldo, John	NA	NA	   8
Huish, Anthony	NA	NA	   8
Terry, Edward	NA	NA	   8
Giraffi, Alessandro	NA	NA	   8
Torbuck, John	NA	NA	   8
Streater, John	NA	NA	   8
Leighton, Alexander	NA	NA	   8
Bradshaw, John	NA	NA	   8
Hildersam, Arthur	NA	NA	   8
Freeman, John	NA	NA	   8
Hacket, John	NA	NA	   8
Bragge, Robert	NA	NA	   8
Loddington, William	NA	NA	   8
Wolseley, William	NA	NA	   8
Vernon, George	NA	NA	   8
Varillas	NA	NA	   8
Tichborne, Robert	NA	NA	   8
Mocket, Thomas	NA	NA	   8
Casas, Bartolomé De Las	NA	NA	   8
Connor, Bernard	NA	NA	   8
Price, William	NA	NA	   8
Fletcher, Henry	NA	NA	   8
Darrel, John	NA	NA	   8
Florio, John	NA	NA	   8
Bold, Henry	NA	NA	   8
Marsh, John	NA	NA	   8
Collins, Samuel	NA	NA	   8
North, Dudley	NA	NA	   8
Castell, Edmund	NA	NA	   8
Fane, Francis	NA	NA	   8
Jenner, David	NA	NA	   8
Aspinwall, William	NA	NA	   8
Sousa De Macedo, António De	NA	NA	   8
Anderson, Henry	NA	NA	   8
Booth, William	NA	NA	   8
Oldisworth, Giles	NA	NA	   8
Marsh, Henry	NA	NA	   8
Durel, John	NA	NA	   8
Lawes, Henry	NA	NA	   8
Clark, Henry	NA	NA	   8
Pendlebury, Henry	NA	NA	   8
Macbride, John	NA	NA	   8
Haines, Joseph	NA	NA	   8
Roberts, Lewes	NA	NA	   8
Languet, Hubert	NA	NA	   8
Raphson, Joseph	NA	NA	   8
Innocent	NA	NA	   8
De Grey, Thomas	NA	NA	   8
Calvert, Thomas	NA	NA	   8
Britten, William	NA	NA	   8
Jane, William	NA	NA	   8
Stair, James Dalrymple	NA	NA	   8
Westfield, Thomas	NA	NA	   8
Cokayne, Aston	NA	NA	   8
Appianus	NA	NA	   8
Cole, Robert	NA	NA	   8
Hughes, George	NA	NA	   8
Carlell, Lodowick	NA	NA	   8
Coleman, Thomas	NA	NA	   8
May, Robert	NA	NA	   8
Lémery, Nicolas	NA	NA	   8
Baron, William	NA	NA	   8
Hearty Lover Of His Prince And Country	NA	NA	   8
Locke, Matthew	NA	NA	   8
Spelman, John	NA	NA	   8
Brooke, Robert Greville	NA	NA	   8
Barbon, Nicholas	NA	NA	   8
Gunning, Peter	NA	NA	   8
Raymond, George	NA	NA	   8
Newport, Maurice	NA	NA	   8
Wittie, Robert	NA	NA	   8
Lucy, William	NA	NA	   8
Hakewill, William	NA	NA	   8
Junius, Franciscus	NA	NA	   8
Honourable Person	NA	NA	   8
Lamy, Bernard	NA	NA	   8
Manley, Roger	NA	NA	   8
Marmion, Shackerley	NA	NA	   8
Bennit, William	NA	NA	   8
Harley, Edward	NA	NA	   8
Langhorne, Richard	NA	NA	   8
Hues, Robert	NA	NA	   8
Gale, Thomas	NA	NA	   8
Ponet, John	NA	NA	   8
Refuge	NA	NA	   8
Hartcliffe, John	NA	NA	   8
Resbury, Nathanael	NA	NA	   8
Stoddon, Samuel	NA	NA	   8
Barker, Matthew	NA	NA	   8
Trinder, William Martin	NA	NA	   8
Logan, Allan	NA	NA	   8
Cowley, John Lodge	NA	NA	   8
Sandilands, Robert	NA	NA	   8
Henley, Samuel	NA	NA	   8
Vaughan, Benjamin	NA	NA	   8
Nelson, Thomas	NA	NA	   8
Rushton, Edward	NA	NA	   8
Inhabitant	NA	NA	   8
Talbot, Thomas	NA	NA	   8
Clark, Thomas	NA	NA	   8
Ware, Isaac	NA	NA	   8
Stewart, John Watson	NA	NA	   8
Speechly, William	NA	NA	   8
Le Comte, Louis	NA	NA	   8
Gunton, Simon	NA	NA	   8
Mercer, Thomas	NA	NA	   8
Cotton, Rowland	NA	NA	   8
De Gamerra, Giovanni	NA	NA	   8
Gould, Nathaniel	NA	NA	   8
Forsyth, William	NA	NA	   8
Elizabeth	NA	NA	   8
Dobel, Daniel	NA	NA	   8
Pasquali, Nicolo	NA	NA	   8
Morrice, John	NA	NA	   8
Goodwin, Timothy	NA	NA	   8
King, Josiah	NA	NA	   8
Retz, Jean François Paul De Gondi De	NA	NA	   8
Motherhill, John	NA	NA	   8
Knight, Joel Abraham	NA	NA	   8
Catton, William	NA	NA	   8
Campbell, Dougal	NA	NA	   8
Hemming, John	NA	NA	   8
Rudd, Thomas	NA	NA	   8
Watson, George	NA	NA	   8
Gellert, Christian Fürchtegott	NA	NA	   8
La Boissiere, Peter	NA	NA	   8
Dawson, William	NA	NA	   8
Boyce, William	NA	NA	   8
Asplin, William	NA	NA	   8
Mathews, James	NA	NA	   8
Lauder, Charles	NA	NA	   8
Keir, Elizabeth	NA	NA	   8
Bryan, John	NA	NA	   8
Mortier, David	NA	NA	   8
Lockyer, Lionel	NA	NA	   8
Webb, Benjamin	NA	NA	   8
Harrison, Amos	NA	NA	   8
Rous, John	NA	NA	   8
Nary, Cornelius	NA	NA	   8
Woodman, James	NA	NA	   8
Garden, James	NA	NA	   8
Kenmure, William Gordon	NA	NA	   8
Scale, Bernard	NA	NA	   8
Crowther, Jonathan	NA	NA	   8
Clark	NA	NA	   8
Malton, James	NA	NA	   8
Amicus	NA	NA	   8
Kearney, John	NA	NA	   8
Gentleman Of Experience	NA	NA	   8
Parsons, Philip	NA	NA	   8
Cochrane, James	NA	NA	   8
Boate, Gerard	NA	NA	   8
Skynner, John	NA	NA	   8
Webber, Samuel	NA	NA	   8
Smith, Joshua	NA	NA	   8
Prat, Daniel	NA	NA	   8
Balfour, James	NA	NA	   8
Wheeldon, John	NA	NA	   8
Eyre, Robert	NA	NA	   8
Conway, Henry Seymour	NA	NA	   8
La Mettrie, Julien Offray De	NA	NA	   8
Alley, Jerom	NA	NA	   8
Richardson, Thomas	NA	NA	   8
Crunden, John	NA	NA	   8
Annandale, Charlotte Johnston	NA	NA	   8
Strode, William	NA	NA	   8
Nasmith, James	NA	NA	   8
Newball, John	NA	NA	   8
Forbes, George	NA	NA	   8
Rickman, Thomas Clio	NA	NA	   8
Battely, John	NA	NA	   8
Slade, John	NA	NA	   8
Edwards	NA	NA	   8
Thomas, Daniel	NA	NA	   8
Carroll, John	NA	NA	   8
Masson, Arthur	NA	NA	   8
Tandon, J. E	NA	NA	   8
Hellins, John	NA	NA	   8
Hughes, Jabez	NA	NA	   8
Coleman, Edward	NA	NA	   8
Gale, S	NA	NA	   8
Chudleigh, Mary Lee	NA	NA	   8
Cross, John	NA	NA	   8
Deck, Philip	NA	NA	   8
Twining, Thomas	NA	NA	   8
Meusnier De Querlon, A.-g	NA	NA	   8
Panter, William	NA	NA	   8
Holt, John	NA	NA	   8
Beetham, E	NA	NA	   8
Scott, Helenus	NA	NA	   8
Charnock, John	NA	NA	   8
Pakington, John	NA	NA	   8
Helmont, Jean Baptiste Van	NA	NA	   8
Halloran, Laurence Hynes	NA	NA	   8
Nicolls, Samuel	NA	NA	   8
Ferriar, John	NA	NA	   8
Nixon, John	NA	NA	   8
Stinton, Benjamin	NA	NA	   8
Mynors, Willoughby	NA	NA	   8
Carroll, William	NA	NA	   8
Okely, Francis	NA	NA	   8
Durand, David	NA	NA	   8
Hulme, Nathaniel	NA	NA	   8
Pinamonti, Giovanni Pietro	NA	NA	   8
Hillary, William	NA	NA	   8
Marsom	NA	NA	   8
Burnet, James	NA	NA	   8
Arnold, Richard	NA	NA	   8
Liddell, George	NA	NA	   8
Feuquières, Antoine De Pas	NA	NA	   8
Griffith, Amyas	NA	NA	   8
Lavallée, Joseph	NA	NA	   8
West, John	NA	NA	   8
Drummond, James	NA	NA	   8
Candor	NA	NA	   8
Corneille, Thomas	NA	NA	   8
Potter, T	NA	NA	   8
Tucker, Abraham	NA	NA	   8
Darton, William	NA	NA	   8
Bingham, Thomas	NA	NA	   8
Wainewright, Jeremiah	NA	NA	   8
Barlow, Francis	NA	NA	   8
Youngtypo	NA	NA	   8
Thumb, Thomas	NA	NA	   8
Holford	NA	NA	   8
Boissy, M. De	NA	NA	   8
Atkinson, John	NA	NA	   8
La Condamine, Charles-marie De	NA	NA	   8
Langrish, Browne	NA	NA	   8
Cruise, William	NA	NA	   8
Lucifer	NA	NA	   8
Nowell, William	NA	NA	   8
Lovell, Edward	NA	NA	   8
Taylor, Matthew	NA	NA	   8
Sturmy, J	NA	NA	   8
Randall, Thomas	NA	NA	   8
Knapton, James	NA	NA	   8
Matlock, John	NA	NA	   8
Courtin, Antoine De	NA	NA	   8
Ogilvy, John	NA	NA	   8
Reid, Robert	NA	NA	   8
Collier, William	NA	NA	   8
Brewster, John	NA	NA	   8
Gentleman Residing At Paris	NA	NA	   8
Russell, Francis	NA	NA	   8
Goold, Thomas	NA	NA	   8
Fuller	NA	NA	   8
Ayloffe, Joseph	NA	NA	   8
Stewart, Archibald	NA	NA	   8
Friend To The Poor	NA	NA	   8
Bishop, Robert	NA	NA	   8
Carr, John	NA	NA	   8
Beart, John	NA	NA	   8
Bricaire De La Dixmerie, Nicolas	NA	NA	   8
Chappelow, John	NA	NA	   8
Watson, Joseph	NA	NA	   8
Innes, Alexander	NA	NA	   8
Le Vaillant, François	NA	NA	   8
Marshall, Joseph	NA	NA	   8
Logan, James	NA	NA	   8
Gascoigne, Richard	NA	NA	   8
Aislabie, John	NA	NA	   8
Marcel, Guillaume	NA	NA	   8
Soulès, François	NA	NA	   8
Grafton, Augustus Henry Fitzroy	NA	NA	   8
Bulkeley, Richard	NA	NA	   8
Potter, Thomas	NA	NA	   8
Minshull, T	NA	NA	   8
Searson, John	NA	NA	   8
Forrest, Theodosius	NA	NA	   8
Pratt, Benjamin	NA	NA	   8
Rossi, Giacomo	NA	NA	   8
Gibbes, Phoebe	NA	NA	   8
Jones, Charles	NA	NA	   8
Maciver, Susanna	NA	NA	   8
Cock, John	NA	NA	   8
Federico, Gennaro Antonio	NA	NA	   8
Lane, John	NA	NA	   8
Wakelin, J	NA	NA	   8
Campbell, Colen	NA	NA	   8
Higgins, Bry	NA	NA	   8
Baskerville, John	NA	NA	   8
Bilstone, John	NA	NA	   8
Johnston, Joseph	NA	NA	   8
Dibben, Thomas	NA	NA	   8
Haslewood, Francis	NA	NA	   8
Saint-réal	NA	NA	   8
Musgrave, Samuel	NA	NA	   8
Cavendish, George	NA	NA	   8
Park, James Allan	NA	NA	   8
Waddington, Edward	NA	NA	   8
Arscott, Alexander	NA	NA	   8
Hough, Nathaniel	NA	NA	   8
Brice, Thomas	NA	NA	   8
Yorke, Charles	NA	NA	   8
Maclaine, Archibald	NA	NA	   8
Bradley, John	NA	NA	   8
Whitlock, John	NA	NA	   8
Topping, Henry	NA	NA	   8
Simmons, Thomas	NA	NA	   8
Astle, Thomas	NA	NA	   8
Long, Edward	NA	NA	   8
Davies, Joseph	NA	NA	   8
Tisdall, William	NA	NA	   8
Moncreiff, John	NA	NA	   8
Bridge, Thomas	NA	NA	   8
Marchmont, Hugh Hume	NA	NA	   8
Ross, Walter	NA	NA	   8
Hammond, Anthony	NA	NA	   8
Bott, Thomas	NA	NA	   8
Piles, Roger De	NA	NA	   8
Arnold, Cornelius	NA	NA	   8
Roger	NA	NA	   8
Hatsell, John	NA	NA	   8
Thomas, Benjamin	NA	NA	   8
Alembert, Jean Lerond D'	NA	NA	   8
Hunt, Rowland	NA	NA	   8
La Beaumelle	NA	NA	   8
Ingram, Dale	NA	NA	   8
Stone, John Hurford	NA	NA	   8
Fawcett, Joseph	NA	NA	   8
Harvest, George	NA	NA	   8
Gentleman In Scotland	NA	NA	   8
Clarke, Adam	NA	NA	   8
Hertford, Francis Ingram Seymour Conway	NA	NA	   8
Castéra, Jean-henri	NA	NA	   8
Champigny, Jean Bochart	NA	NA	   8
Buchanan, Dugald	NA	NA	   8
Pembroke, Henry Herbert	NA	NA	   8
Noverre, Jean Georges	NA	NA	   8
Michell, Richard	NA	NA	   8
