original	polished	count
Eerst ghedruckt tot Edinburgh	Edinburgh	1
Philadelphia [i.e. Berlin	Berlin	1
A Philadelphie [i.e. Lausanne]	Lausanne	1
London [i.e. Berlin	Berlin	1
Berlin	Berlin	1
Londra [i.e. Florence	Florence	1
[Eton	Eton	1
Te Londen	London	1
[Derby?	Derby	1
Tot Leiden	Leiden	1
[Romsey]	Romsey	1
[Poughkeepsie [N.Y.]	Poughkeepsie N.Y	1
[[Londres]	London	1
Burnley	Burnley	1
[Taunton?	Taunton	1
[Hillsborough?	Hillsborough N.C	1
[Sussex?	Bishopstone	1
[Hull	Hull	1
[Bottisham?	Bottisham	1
New-Brunswick	New Brunswick N.J	1
Plymouth	Plymouth	1
[Darlington?	Darlington	1
[Southampton	Southampton	1
London :;Hartford	London	1
Londres [i.e. Bern?]	Bern	1
A Amsterdam et a Leipzig	NA	1
[Inverlochie]	Inverlochie	1
[Point-à-Pitre, Guadeloupe?	NA	1
[A la Point-à-Pitre	NA	1
Pointe-A-Pitre, [Guadeloupe]	NA	1
[Bahamas]	Nassau	1
New York, [N.Y.]	New York N.Y	1
[New York, N.Y.?	New York N.Y	1
[Bridgnorth]	Bridgnorth	1
[Hereford?	Hereford	1
[Newburyport, Mass.?]	Newburyport Ma	1
[Passy	Paris	1
Hanoviae	Hanover	1
Antwerpiae	Antwerp	1
Frankfurt	Frankfurt	1
Paris :b chez Nicolas Buon, rue S. Jacques a l'Enseigne Sainct Claude, & de l'homme Sauvage	NA	1
Dunbar	Dunbar	1
Sarrebruck	Saarbrucken	1
[Rhode Island?	Providence R.I	1
Evrope [i.e. London?]	London	1
Barbadoes	Bridgetown Barbados	1
[Salisbury, Massachusetts	Salisbury Ma	1
L:Derry [Londonderry, Ireland]	Londonderry	1
[Glocester, Mass.?	Glocester Ma	1
[Montreal?	Montreal	1
Niagara	Niagara	1
[Quebec]	Quebec	1
[St. John	St. John's Antiqua	1
[Fredericton	Fredericton	1
[Charlotte-Town	Charlottetown Pe	1
Charlotte-Town	Charlottetown Pe	1
St. John	St. John's Antiqua	1
[Parr-Town	Parr-Town	1
A Montreal	Montreal	1
[Montreal]	Montreal	1
[Bridgetown, Barbados?	Bridgetown Barbados	1
Printed at Boston in New-England	Boston Ma	1
Bostonæ Nov-Anglorum	Boston Ma	1
[St. Mary's, Md.]	St. Mary's Md	1
Cambridg [i.e., Cambridge, Mass.]	Cambridge Ma	1
Cambridg [Mass.]	Cambridge Ma	1
Mushauwomuk [i.e. Boston]	Boston	1
Boston in New England.	Boston Ma	1
Boston in New-England.	Boston Ma	1
[Boston in New-England	Boston Ma	1
Newbury-Port	Newburyport Ma	1
[Alexandria	Alexandria Va	1
Philadelphie [i.e. Paris	Paris	1
[S.C.	London	1
[United States?]	United States	1
(Philadelphia	Philadelphia Pa	1
Printed at Poughkeepsie [N.Y.]	Poughkeepsie N.Y	1
[Elizabeth, N.J.?	Elizabeth N.J	1
[Richmond?	Richmond	1
Northampton [Mass.]	Northampton Ma	1
Portsmouth in New-Hampshire	Portsmouth N.H	1
[Petersburg, Va.	Petersburg Va	1
Dover [N.H.]	Dover N.H	1
[Poughkeepsie, N.Y.?	Poughkeepsie N.Y	1
Salem [Mass.], N.E.	Salem Ma	1
[Hartford?]	Hartford Ct	1
New-Jersey	Newark N.J	1
Haverhill [Mass.]	Haverhill Ma	1
[Boston] North America	Boston Ma	1
Printed at Norwich [Conn.]	Norwich Ct	1
[Raleigh, N.C.?	Raleigh N.C	1
A Baltimore	Baltimore Md	1
Williamsburg	Williamsburg Va	1
[Carlisle, Pa.]	Carlisle Pa	1
Elizabeth-Town [N.J.]	Elizabethtown Md	1
Reprinted in Bennington, (Vermont,)	Bennington Vt	1
Danbury [Conn.]	Danbury Ct	1
[Carlisle, Pa.	Carlisle Pa	1
[Newark, N.J.	Newark N.J	1
(Providence	Providence R.I	1
Danvers, near Boston	Danvers Ma	1
Norwich [Conn]	Norwich Ct	1
[Richmond, Va.	Richmond Va	1
[Massachusetts]	Boston Ma	1
York-Town [i.e., York, Pa.]	York Pa	1
[Dresden, Vt., i.e., Hanover, N.H.	Hanover N.H	1
[Keene, N.H.]	Keene N.H	1
[Albany, N.Y.?	Albany N.Y	1
[Trenton, N.J.	Trenton N.J	1
Stockbridge [Mass.]	Stockbridge Ma	1
Williamsburgh [Va.]	Williamsburg Va	1
[Norwich, Conn.?]	Norwich Ct	1
[Danvers, Mass.	Danvers Ma	1
[Massachusetts?]	Boston Ma	1
[Westminster, Vt.	Westminster Vt	1
[West Springfield, Mass.]	West Springfield Ma	1
Printed at Worcester [Mass.]	Worcester Ma	1
Hartford, (Connecticut)	Hartford Ct	1
Printed at Hartford (Connecticut.)	Hartford Ct	1
Leominster, (Massachusetts)	Leominster Ma	1
St. Augustine, East-Florida	St. Augustine Fl	1
South-Carolina: Charles-Town	Charleston S.C	1
[Jacksonburgh, S.C.]	Jacksonburgh S.C	1
Germanton [Pa.]	Germantown Pa	1
[Woodbridge N.J.]	Woodbridge N.J	1
[Augusta, Ga.	Augusta Ga	1
Danvers [Mass.], near Boston	Danvers Ma	1
Shepherd's-Town [Va.]	Shepherdstown Va	1
[York, Pa.]	York Pa	1
Hartford.	Hartford Ct	1
Washington [Pa.]	Washington Pa	1
Dedham [Mass.]	Dedham Ma	1
United States. [Philadelphia?	Philadelphia Pa	1
[Boston] Commonwealth of Massachusetts	Boston Ma	1
[New Haven?]	New Haven Ma	1
New York.	New York N.Y	1
Monmouth (N.J.)	Monmouth N.J	1
Charleston, South-Carolina	Charleston S.C	1
Fredicksburg [Va.]	Fredicksburg Va	1
[Dresden, Vt., i.e., Hanover, N.H.]	Hanover N.H	1
Bostoniae, Americae	Boston Ma	1
Charles-Town, South-Carolina	Charleston S.C	1
Medford [Mass.]	Medford Ma	1
America: Boston	Boston Ma	1
[Pembroke, Mass.	Pembroke Ma	1
[Cheshire, Conn.?	Chesire Ct	1
Leominster, Massachusetts	Leominster Ma	1
[Ephrata, Pa.]	Ephrata Pa	1
[Charleston?	Charleston S.C	1
Albany [N.Y.]	Albany N.Y	1
Printed at Boston.	Boston	1
Lancaster	Lancaster Pa	1
[Easton Md.?	Easton Md	1
[Augusta, Me.?	Augusta Me	1
Danvers [Mass.], near Salem	Danvers Ma	1
America. Boston	Boston Ma	1
Poughkeepsie, Dutchess County [N.Y.]	Poughkeepsie N.Y	1
[Westminster]	London	1
America	America	1
A New-York	New York N.Y	1
Elizabethtown, Maryland	Elizabethtown Md	1
[Charleston. S.C.	Charleston S.C	1
[Poughkeepsie, N.Y.]	Poughkeepsie N.Y	1
Providence.	Providence R.I	1
Printed in New-York	New York N.Y	1
[Chelmsford, Mass.?	Chelmsford Ma	1
Newburgh [N.Y.]	Newburgh N.Y	1
Windham, Conn.	Windham Ct	1
[Annapolis?	Annapolis Md	1
[Maryland?	Annapolis Md	1
[New York] America	New York N.Y	1
[Charleston] South-Carolina	Charleston S.C	1
[Savannah]	Savannah Ga	1
(Printed in Albany	Albany N.Y	1
[Bennington, Vt.	Bennington Vt	1
Printed in Bennington [Vt.]	Bennington Vt	1
[Frederick, Md.?	Frederick Md	1
Printed at Exeter, [N.H.]	Exeter N.H	1
[Germantown, Pa.	Germantown Pa	1
Rome [N.Y.]	Rome N.Y	1
[Knoxville, Tenn.	Knoxville Tn	1
Philadelphia and New York	Philadelphia Pa	1
Halifax [N.C.]	Halifax N.C	1
Hanover [N.H.]	Hanover N.H	1
Charles-town [S.C.]	Charleston S.C	1
Woodbridge, in New-Jersey	Woodbridge N.J	1
Boston N.E.	Boston Ma	1
[Chelmsford, Mass.]	Chelmsford Ma	1
Germanton, [Pa.]	Germantown Pa	1
[Halifax, N.C.	Halifax N.C	1
--Newark	Newark	1
Concord [N.H.]	Concord N.H	1
Lancaster [Penn.]	Lancaster Pa	1
[Newbern, N.C.?	New Bern N.C	1
[Newark, N.J.]	Newark N.J	1
Baltimore-Town	Baltimore Md	1
[Rhode Island	Providence R.I	1
Portsmouth:--New-Hampshire	Portsmouth N.H	1
America: Printed at Providence (R. Island)	Providence R.I	1
New-Windsor [N.Y.]	New Windsor N.Y	1
[Northampton, Mass.]	Northampton Ma	1
[Brattleborough, Vt.]	Brattleborough Vt	1
Providence (Rhode-Island)	Providence R.I	1
Printed at Windsor [Vt.]	Windsor Vt	1
Printed at Litchfield [Conn.]	Litchfield Ct	1
[New Bern, N.C.	New Bern N.C	1
Amherst, Newhampshire	Amherst N.H	1
[Mount Holly, N.J.]	Mount Holly N.J	1
Wilmington, (North-Carolina)	Wilmington N.C	1
Exeter; New-Hampshire	Exeter	1
[Pennsylvania	Philadelphia Pa	1
Boston, N. England	Boston Ma	1
[Wilmington, Del.]	Wilmington De	1
A Philadelphie, et se trouve à Paris	NA	1
[Lansingburgh, N.Y.]	Lansingburgh N.Y	1
[Annapolis] North-America	Annapolis Md	1
Massachusetts-State: Boston	Boston Ma	1
America [i.e., Boston]	Boston	1
Printed in Philadelphia	Philadelphia Pa	1
Printed at Greenfield, Massachusetts.	Greenfield Ma	1
Newport (Rhode-Island)	Newport R.I	1
Boston, in America	Boston Ma	1
Newbury-port [Mass.]	Newburyport Ma	1
Neo-Eboraci	New York N.Y	1
Georgia. Savannah	Savannah Ga	1
[Trenton, N.J.]	Trenton N.J	1
Bennington [Vt]	Bennington Vt	1
Poughkeepsie, [N.Y.]	Poughkeepsie N.Y	1
A Charleston [S.C.]	Charleston S.C	1
[Newburgh, N.Y.?	Newburgh N.Y	1
[South Carolina?	Charleston S.C	1
Printed at Rutland, Vermont	Rutland Vt	1
Burlington, New-Jersey	Burlington N.J	1
Burlington, in New-Jersey	Burlington N.J	1
Philadelphie.	Philadelphia Pa	1
[Portsmouth] New-Hampshire	Portsmouth N.H	1
Annapolis [Md.]	Annapolis Md	1
Charlestown [Mass.]	Charlestown Ma	1
Keene (New-Hampshire:)	Keene N.H	1
London [i.e. New York]	New York N.Y	1
Warren (R.I.)	Warren R.I	1
Lancaster [N.J.]	Lancaster N.J	1
Boston: New-England.	Boston Ma	1
Boston: New England.	Boston Ma	1
Williamsburg [Va]	Williamsburg Va	1
[Virginia	Richmond Va	1
[Woodbridge, N.J.	Woodbridge N.J	1
[Burlington?	Burlington N.J	1
Gedruckt in Germanton [Pa.]	Germantown Pa	1
Charlottesville [Va.]	Charlottesville Va	1
New-Bedford [Mass.]	New Bedford Ms	1
Printed at New-York	New York N.Y	1
Martinsburg [Va.]	Martinsburg Va	1
Bennington: (Vermont:)	Bennington Vt	1
(New-York	New York N.Y	1
A Newport [R.I.]	Newport R.I	1
York-town [Penn.]	York Pa	1
Printed at Rutland [Vt.]	Rutland Vt	1
[Ephrata, Pa.?	Ephrata Pa	1
[Brookfield]	Brookfield Ma	1
Windsor [Vt.]	Windsor Vt	1
[Windsor, Vt.	Windsor Vt	1
[Montréal	Montreal	1
A Quebec	Quebec	1
Nova-Scotia	Halifax N.S	1
[Hudson, N.Y.]	Hudson N.Y	1
Printed in Albany	Albany N.Y	1
Ephrata [Pa.]	Ephrata Pa	1
Salem, N.E.	Salem Ma	1
Haverhill, (New-Hampshire)	Haverhill N.H	1
Amherst, (New-Hampshire)	Amherst N.H	1
N. London, [i.e., New London, Conn.]	New London Ct	1
Te Philadelphia	Philadelphia Pa	1
Bay-State: Boston	Boston Ma	1
[Portland, Me.]	Portland Me	1
Alexandria [Va.]	Alexandria Va	1
Newbury-Port, New-England	Newburyport Ma	1
[Charleston] South Carolina.	Charleston S.C	1
Printed at Walpole, Newhampshire	Walpole N.H	1
Printed at Walpole, New Hampshire	Walpole N.H	1
Printed at Salem [Mass.]	Salem Ma	1
Boston, (Massachusetts.)	Boston Ma	1
Hagers-Town [Md.]	Hagerstown Md	1
--New-York	New York N.Y	1
[Philadelphia] America	Philadelphia Pa	1
[New Bedford]	New Bedford Ma	1
Dresden [Vt., i.e., Hanover, N.H.]	Hanover N.H	1
[Dresden, Vt.; i.e., Hanover, N.H.	Dresden	1
Charlestown [i.e., Charleston, S.C.]	Charleston S.C	1
Newark, New-Jersey	Newark N.J	1
[New Bedford, Mass.	New Bedford Ms	1
[Annapolis, Md.]	Annapolis Md	1
Re-printed at Lichfield [sic] [Conn.]	Litchfield Ct	1
Schenectady [N.Y.]	Schenectady N.Y	1
State of Massachusetts-Bay. Boston	Boston Ma	1
Keene: state of New-Hampshire	NA	1
Vergennes [Vt.]	Vergennes Vt	1
Concord [Mass.]	Concord Ma	1
Worcester, (Massachusetts)	Worcester Ma	1
Hartford: Printed, ..	Hartford Ct	1
Lancaster [Pa.	Lancaster Pa	1
[Worcester	Worcester	1
[York?]	York	1
[Daventry]	Daventry	1
Altona	Altona	1
Londres [Hamburg?]	Hamburg	1
[Charleston, SC]	Charleston S.C	1
[Woodbridge]	Woodbridge N.J	1
[Belfast?	Belfast	1
[Bury St. Edmund's	Bury St. Edmunds	1
[Ireland?]	Dublin	1
Boston [i.e. Berne]	Bern	1
[Amsterdam [i.e. London?]	London	1
A. Londres	London	1
A Londres [i.e. Liepzig?]	Leipzig	1
Wrexham	Wrexham	1
London [i.e. York]	York	1
Caer-Grawnt	Caernarfon	1
A Londres [i.e. Geneva?]	Geneva	1
[Walsall]	Walsall	1
Londra [i.e. Florence?]	Florence	1
Newport [Isle of Wight]	Newport Isle Wight	1
A Basle [i.e. London?	London	1
A Londres [i.e. Brussels]	Brussels	1
Evesham	Evesham	1
Margate	Margate	1
In Glasgua	Glasgow	1
A Londres [i.e. Paris	Paris	1
In Siena	Siena	1
Birminghamiæ	Birmingham	1
[Whitehaven]	Whitehaven	1
En Londres	London	1
[Carmarthen]	Carmarthen	1
London [Göttingen	London	1
Gainsbrough	Gainsborough	1
à Londres	London	1
Kington	Kingston	1
A Londres [i.e. The Hague?]	The Hague	1
Halle	Halle	1
Londres, et se trouve à Paris	NA	1
[Beverley?	Beverley	1
Dublin [Paris?]	Dublin	1
[Harlem	Haarlem	1
Edimbourg [Toulouse?]	Edinburgh	1
A Londres [Amsterdam?]	Amsterdam	1
A Londres [Paris]	London	1
Goa	Goa	1
Londres [i.e. Basel]	Basel	1
Wolverhampton	Wolverhampton	1
[Belfast]	Belfast	1
Edinbourg	Edinburgh	1
Cambrigde [i.e. Cambridge]	Cambridge	1
[Monmouth]	Monmouth	1
[Stamford]	Stamford	1
Wimbledon [i.e. Paris?]	Paris	1
Edimbourg [Paris?]	Edinburgh	1
[Durham?	Durham	1
Édimbourg [i.e. Paris?]	Paris	1
A Londre	London	1
A Londres [i.e. Dresden]	Dresden	1
Basle [i.e. London?]	London	1
A Londres [i.e. Netherlands?]	Amsterdam	1
Montrose	Montrose	1
Guernesey	Guernesey	1
Richmond [Surrey]	Richmond	1
[Exeter?]	Exeter	1
Ennis	Ennis	1
Grenada	Grenada	1
London [i.e. Edinburgh?]	Edinburgh	1
Durham	Durham	1
[Canterbury?] Printed	Canterbury	1
Bublin [i.e. Dublin?]	Dublin	1
Cantabrigæ	Cambridge	1
[Surry]	Kingston	1
Stirling	Stirling	1
[Wigan?]	Wigan	1
Te Amsterdam	Amsterdam	1
Boulogne	Boulogne	1
[Kingston-upon-Hull]	Hull	1
[Calcutta?	Calcutta	1
Londres, Philadelphie [i.e. Paris]	Paris	1
Calcuta [sic]	Calcutta	1
[Nottingham]	Nottingham	1
[Bishopstone, Sussex]	Bishopstone	1
[Bridgetown]	Bridgetown Barbados	1
à Edimbourg	Edinburgh	1
[Hamburg and London]	NA	1
[Londres, i.e. Paris]	Paris	1
[Newcastle]	Newcastle	1
Charles-Town, South-Carolina [i.e. London?]	London	1
[Poole]	Poole	1
Poole	Poole	1
Augusta [i.e. London]	London	1
[Colchester]	Colchester	1
Yarmouth	Yarmouth	1
[Knaresborough]	Knaresborough	1
London [i.e. Berne]	Bern	1
Brussels [i.e. London]	London	1
Londra [i.e. Paris?]	Paris	1
Londres [Paris]	London	1
Basseterre in St. Christopher	NA	1
Dubiiu [i.e. Dublin]	Dublin	1
Douay	Douai	1
Londres [i.e Amsterdam?]	Amsterdam	1
Londres [ie. Lausanne]	Lausanne	1
London [i.e. Amsterdam?]	Amsterdam	1
London and Francfort	NA	1
St Andrews	St. Andrews	1
A Dublin	Dublin	1
Londres [i.e. Rotterdam?]	Rotterdam	1
A Londres [i.e. Hamburg?]	Hamburg	1
Londra [i.e. Venice]	Venice	1
Londres [The Hague?]	NA	1
[Londres i.e. Paris?]	Paris	1
Londres [Brussels?]	Brussels	1
A Bruxelles	Brussels	1
Stockton	Stockton	1
Londre [sic] [i.e. Paris?]	Paris	1
[Newcastle	Newcastle	1
Grantham	Grantham	1
[ London	London	1
[Coventry?]	Coventry	1
Londres [i.e. Frankfurt]	Frankfurt	1
Winton	Winton	1
Bury St. Edmund's	Bury St. Edmunds	1
Warwick	Warwick	1
[Leeds	Leeds	1
[Birstall?]	Birstall	1
London und Berlin	London	1
London [i.e. Frankfurt]	Frankfurt	1
[Dubl]in	NA	1
Waltham	Waltham	1
[Doncaster]	Doncaster	1
[Wolverhampton?	Wolverhampton	1
[Limerick	Limerick	1
a Londres	London	1
Newry	Newry	1
Berlin [i.e. London?]	London	1
Carmarthen	Carmarthen	1
L:Derry	Londonderry	1
A Londres; et se trouvent à Paris	London	1
Northampton	Northampton	1
Apud Kilmarnock	Kilmarnock	1
Dominica	Roseau Dominica	1
Weymouth	Weymouth	1
In Dublino	Dublin	1
Carlow	Carlow	1
[Abingdon?]	Abingdon	1
[Newcastle upon Tyne?	Newcastle	1
[Banbury]	Banbury	1
[[Cork]	Cork	1
[Leicester]	Leicester	1
[Penrith]	Penrith	1
[Liverpool?]	Liverpool	1
[Kirkcudbright?]	Kirkcudbright	1
A Londres [i.e. Paris?	Paris	1
Londres[i.e.Antwerp?]	Antwerp	1
[Deptford]	Deptford	1
[Newark	Newark	1
[Carlisle?	Carlisle	1
Apud Ayr	Ayr	1
[Stafford]	Stafford	1
[Limerick]	Limerick	1
Monterosarum	Montrose	1
Burton-Upon-Trent	Burton	1
[Leicester?]	Leicester	1
Dover	Dover	1
[London i.e. Paris?]	Paris	1
Dunelmiæ	Durham	1
Londres [i.e.Paris?]	Paris	1
À Dublin	Dublin	1
Rochdale	Rochdale	1
A Glasgow	Glasgow	1
[Perth	Perth	1
Sligo	Sligo	1
[Bury St. Edmunds?]	Bury St. Edmunds	1
Dublini	Dublin	1
Shiffnal	Shiffnal	1
Brentford	Brentford	1
Warringtoniæ	Warrington	1
Edimburgh	Edinburgh	1
La Haye	The Hague	1
Kilmarnock	Kilmarnock	1
Londres [i.e. Frankfurt?]	Frankfurt	1
Londres [i.e. Frankfurt	Frankfurt	1
[Ampthill?	Ampthill	1
Londres [i.e. Geneva?]	Geneva	1
Londres [i.e. Geneva]	Geneva	1
Londres [i.e. Leipzig]	Leipzig	1
[Bungay]	Bungay	1
Edinbourga	Edinburgh	1
[Banbury	Banbury	1
Sarum	Salisbury	1
Edinbugh [sic]	Edinburgh	1
[Cirencester?]	Cirencester	1
[Belfast	Belfast	1
[Ipswich?	Ipswich	1
Boston [Lincs.]	Boston	1
Williamsburgh [i.e. London?]	London	1
Amsterdam [London?]	Amsterdam	1
Strabane	Strabane	1
Spitalfields	London	1
Kingston-Upon-Hull	Hull	1
[Woodbridge?	Woodbridge N.J	1
Horncastle	Horncastle	1
[Bath?	Bath	1
[Exeter	Exeter	1
[The Hague?]	The Hague	1
In the Savoy	London	1
Printed in the Hagh	The Hague	1
England?]	London	1
Edinburgh?]	Edinburgh	1
Imprinted at Londo[n]	London	1
Londini [i.e.Geneva?]	Geneva	1
[Impr]inted at Lon[don	NA	1
Printed at Andwerpe [i.e. Paris?	Paris	1
[Printed at Doway	Douai	1
Imprinted at London in Fleetstreete	London	1
[Imprintit at Edinburgh	NA	1
Edinbvrgi	Edinburgh	1
[Imprynted at London in Powles church yarde by Rycharde Iugge and Iohn Cawood printers to the Quenes Maiestie. Cum priuilegio Regiæ Maiestatis]	NA	1
[Excvsvm Londini	London	1
Printed in Aeerdene [sic]	Aberdeen	1
Imprinted at Paris	Paris	1
Imprimé à Londres par Richard Field, sur les copies impriméez à Tours & à la Rochelle	NA	1
Imprime à Basle [i.e. London]	London	1
Wt Londen [i.e. Netherlands]	Amsterdam	1
[Printed at Amsterdam	Amsterdam	1
Imprented at Striviling	NA	1
Printed at the Hage [i.e. London?]	London	1
At Middleburgh [i.e. London]	London	1
From Altmore	Altmore	1
[Aldermanbury	Aldermanbury	1
Printed at Edinbvrgh	Edinburgh	1
[Leyden?	Leiden	1
[Lancaster?	Lancaster Pa	1
Imprintit at Striviling	NA	1
Imprime à Basle [i.e. La Rochelle]	La Rochelle	1
And imprentit [in Edinburgh	NA	1
Oxoniæ excudebant	Oxford	1
Printed at Edinburgh [i.e. Leiden]	Leiden	1
Printed at Midelburge	Middelburg	1
A Paris [i.e. London	London	1
A Verdun	Verdun	1
Imprinted at Leyden	Leiden	1
Imprinted at London in Povvles Churchyarde	London	1
[Netherlands	Amsterdam	1
Imprentit at Striuiling	NA	1
[Strassburg	Strasbourg	1
In't Nederduyts over-gheset na't ghedruckte exemplaer van Londen	NA	1
Ghedruckt to London	London	1
Imprinted in the Cathedrall Church of the blessed Trinitie Dublin	NA	1
Ghedruckt tot Londen [i.e. Netherlands]	Amsterdam	1
Printed at Aberdene	Aberdeen	1
[Saint Omer	St. Omer	1
Printed at Roan [i.e. Dublin]	Dublin	1
[Wesel?] imprinted	Wesel	1
Imprinted at Lo[n]don	London	1
Gaunt	Gaunt	1
Ghedruckt tot Londen [i.e. The Netherlands]	Amsterdam	1
[Netherlands?	Amsterdam	1
[Westminister	London	1
Londini [i.e. Amsterdam?]	Amsterdam	1
Printid at Lyons	Lyon	1
[Imprynted at Londo[n]	NA	1
[Ghent]	Ghent	1
[Pomadie i.e. London?	London	1
At Lyons	Lyon	1
[Rome	Rome	1
Printed in Amsterdam	Amsterdam	1
Imprinted at Lodnon	London	1
Londidi [sic]	London	1
[Imprinted at Roan by Martin Mesgissier, the kinges printer. 1585. With priuiledge. And imprinted at London	NA	1
[Enprynted by me William Caxton in thabbey of Westme[n]stre by london, fynysshed, and accomplysshed the, viij, day of October, the yere of the incatnacyon of our lord God, M,CCCC,lxxxij and in the xxii yere of the regne of Kyng Edward the fourth	NA	1
Prentyd at London	NA	1
[Imprinted at Lu[n]don	London	1
[Germany?]	Hamburg	1
At Dort	Dort	1
at. Dort [i.e. London]	London	1
at. Dort	Dort	1
[Emprynted at westmynstre	NA	1
Printed at Mackline [i.e. Mechlin]	Mechelen	1
Printed at Midelburge [i.e. London]	London	1
A Lyon	Lyon	1
[Excusum Lonini	London	1
Imprinted at the Hage [i.e. London]	London	1
Printed at Altmore [i.e. London]	London	1
Imprentit at Striuiling [i.e. London]	London	1
Printed at Amsterdam [i.e. England?]	London	1
Printed at Prague [i.e London]	London	1
[Holland?]	Amsterdam	1
[England]	London	1
Imprinted in Aberdene	Aberdeen	1
Stampata in Londra	London	1
Anuersa [i.e. London	London	1
Edimburgi [i.e. Basel	Basel	1
Printed at the Hayf [sic, i.e. London]	London	1
Printed at the Hage [i.e. London	London	1
London, Printed Ianuary 11. 1640	London	1
In Aberdene	Aberdeen	1
Printed in Aberdene [i.e. Edinburgh]	Edinburgh	1
[Rheins	Reims	1
[Printed at Oxforde	Oxford	1
Printed at Cullen [i.e. Mechlin] with licence	Mechelen	1
Imprinted at London [i.e. Wesel?]	Wesel	1
[Leiden	Leiden	1
Printed at Vtrecht [i.e. France?]	Paris	1
Printed at Goricom [Gorinchem, i.e. London]	London	1
Printed at the Hage [i.e. London]	London	1
Printed at Dort [i.e. London	London	1
[[Westmestre]	London	1
Printed at Antvverp	Antwerp	1
From Roane [i.e. London?]	London	1
[[Imprinted at Londo[n]	London	1
[[Imprynted at London	NA	1
Imprynted at Ca[n]terbury	NA	1
Prynted at Canterbury	NA	1
Rothomagi [i.e. London]	London	1
Printed in Elesium [sic] [i.e. London]	London	1
[At Edinburgh ye 17. day of July	NA	1
[Imprinted at Basil [i.e. Emden]	Emden	1
Impresso en Leon [i.e. London	London	1
[Coventry	Coventry	1
[East Molesey, Surrey	London	1
[Imprinted in Londo[n]	London	1
Edinburgh [i.e. Amsterdam]	Amsterdam	1
[Impressa in Londre	London	1
Middleborrow	Middelburg	1
[Enprynted in London	NA	1
[Dort?	Dort	1
Excudebat Londini	London	1
A Londres [i.e. France?]	Paris	1
Edinburgh [i.e Amsterdam]	Amsterdam	1
At Oxforde	Oxford	1
Impresso en Paris [i.e. Oxford]	Oxford	1
[Southwark	London	1
Gedruct tot Noortwitz [i.e. Norwich, actually Leeuwarden	Leeuwarden	1
In Piacenza [i.e. London]	London	1
[Printed at Basill [i.e. Antwerp]	Antwerp	1
[Impressu[s] Londonijs	London	1
Excusum Cantabrigiae	Cambridge	1
[From Wittonburge [i.e. London?]	London	1
Midddelburgh[sic]	Middelburg	1
[Imprinted at Luneberge [i.e. Antwerp]	Antwerp	1
[Imprintyd at London	NA	1
[Enpre[n]tyd in the Duchye of Braband in the towne of Andewarpe	NA	1
At Delft	Delft	1
Lugduni Batauorum	Leiden	1
Printed at Antwerpe [i.e. London	London	1
Translated out of the High-Dutch, and printed at London	NA	1
[Impressum Romae [i.e. Cologne]	Cologne	1
[Amsterdam?]	Amsterdam	1
[Aberdene	Aberdeen	1
At Doway	Douai	1
[St. Omer	St. Omer	1
Printed at Rochel [i.e. London	London	1
[Enprynted at Londo[n]	NA	1
[Sanctus albanus	St. Albans	1
[Strasbourg	Strasbourg	1
[Antwerp?	Antwerp	1
[Londen [i.e. Antwerp?]	Antwerp	1
[Louvain]	Louvain	1
[Emprented in ye famous cite of Andwarpe	NA	1
At Striveling in Scotlande [i.e. London	London	1
Edimburgi [i.e. London	London	1
Printed at Amsterdam [i.e. London	London	1
In s'Graven Haghe [i.e. London?]	London	1
Printed at Delft	Delft	1
At Delph	Delft	1
[Imprynted at Lo[n]don	NA	1
[Excussum [sic] Londini	London	1
Impryntid at London [i.e. Strasbourg]	Strasbourg	1
Printed at Geneua	Geneva	1
[Heidelberg	Heidelberg	1
[Salamanca	Salamanca	1
Printet [sic], at Amsterdam	Amsterdam	1
1575. Imprinted at London	London	1
Lovanni	Louvain	1
At. Dort	Dort	1
Na de copye, Gedruckt tot Edinburgh	Edinburgh	1
Imprinted at Antwerp	Antwerp	1
[East Molesey	East Molesey	1
[La Rochelle	La Rochelle	1
[Wesel?]	Wesel	1
Imprime a Londres	London	1
Colloniæ [i.e. Paris	Paris	1
Anno. 1563. Imprinted at London	London	1
[Imprynted at London in Temstrete ouer agaynste the stiliardes, at the signe of the dobbel hood	NA	1
An. Do. 1555. Londini	London	1
Europe [i.e. London?]	London	1
Printed at Edenburgh	Edinburgh	1
Printed, by His Majesties command, at Oxford	NA	1
Sur l'imprimeà́ Londres	London	1
[Dublin reprinted	Dublin	1
[Leiden]	Leiden	1
Imprimées a La Haye, [i.e. London	London	1
A Whitehall [i.e. Holland?]	Amsterdam	1
Lodnon [i.e. London]	London	1
Oxonii [i.e. Amsterdam]	Amsterdam	1
Printed at London, and re-printed at Leith	NA	1
[[Campbeltown]	Campbeltown	1
Caen	Caen	1
[n.l.	unknown	1
Printed at Cork	Cork	1
Re-printed at York	York	1
[Newcastle upon Tyne?]	Newcastle	1
Imprimé a Dublin	Dublin	1
Printed and sold in York	York	1
Iuly, 12. London	London	1
[Hamburg?	Hamburg	1
[Edinburgh] Re-printed at Edinburgh	NA	1
Gedruckt naer de copy van Londen	London	1
Printed at London, and reprinted at Dublin	NA	1
Printed in VVaterford	Waterford	1
Genevah [i.e. Newcastle?]	Newcastle	1
London printed, ;;and Edinburgh re-printed	London	1
Edinburgh]	Edinburgh	1
A Londres.	London	1
At York	York	1
